session,camera,tracker,difficulty,bedding,animals,mota,motp,idf1,idp,idr,idtp,idfp,idfn,num_switches,num_fragmentations,precision,recall,num_false_positives,num_misses,num_detections,num_objects,num_predictions,mostly_tracked,partially_tracked,mostly_lost,num_unique_objects,num_frames
10192022175658,top,luc3d,5,black,2,0.9938837920489296,6.077526654311607e-05,0.996951059244073,0.9939727463312369,0.9999472740693873,18965.0,115.0,1.0,2,0,0.9940251572327043,1.0,114,0,18966,18966,19080,2,0,0,2,9665
10192022175658,topL,luc3d,5,black,2,0.9965423302598492,0.0005425322149989587,0.9983260971909819,0.9968139559176852,0.9998428331936295,19085.0,61.0,3.0,8,0,0.996970646610258,1.0,58,0,19088,19088,19146,2,0,0,2,9665
10192022180019,back,luc3d,7,black,2,0.03097841323240813,0.0,0.06289819709909177,0.9547325102880658,0.032520325203252036,232.0,11.0,6902.0,0,0,0.9547325102880658,0.032520325203252036,11,6902,232,7134,243,0,0,2,2,7265
10192022180019,backL,luc3d,7,black,2,0.7541511771995043,4.513035194058016e-05,0.8607393542349088,0.9926605504587156,0.7597686906237092,9197.0,68.0,2908.0,0,3,0.9926605504587156,0.7597686906237092,68,2908,9197,12105,9265,0,2,0,2,7265
10192022180019,mid,luc3d,7,black,2,0.7295780650660606,0.003605034922206656,0.843326093192902,0.996706383803158,0.7308566557749681,10289.0,34.0,3789.0,8,27,0.997868836578514,0.7317090495809063,22,3777,10301,14078,10323,0,2,0,2,7265
10192022180019,midL,luc3d,7,black,2,0.021827967706568363,0.0,0.07519788918205805,0.689119170984456,0.03976876308182996,399.0,180.0,9634.0,0,0,0.689119170984456,0.03976876308182996,180,9634,399,10033,579,0,0,2,2,7265
10192022180019,top,luc3d,7,black,2,0.7936960348729986,0.00020108553724165886,0.8843182960830019,0.9722613065326633,0.8109648755134546,9674.0,276.0,2255.0,18,2,0.9766834170854272,0.8146533657473384,232,2211,9718,11929,9950,2,0,0,2,7265
10192022180019,topL,luc3d,7,black,2,0.028151774785801664,0.0,0.06114864864864865,0.900497512437811,0.031648889666025526,362.0,40.0,11076.0,0,0,0.900497512437811,0.031648889666025526,40,11076,362,11438,402,0,0,2,2,7265
10192022180303,back,luc3d,7,black,2,0.9406181757097262,0.0,0.9711652188099025,0.9439467216364069,1.0,11906.0,707.0,0.0,0,0,0.9439467216364069,1.0,707,0,11906,11906,12613,2,0,0,2,7786
10192022180303,backL,luc3d,7,black,2,0.9658831908831909,8.402947716882964e-05,0.9832277040512623,0.9670087471588953,1.0,14040.0,479.0,0.0,0,0,0.9670087471588953,1.0,479,0,14040,14040,14519,2,0,0,2,7786
10192022180303,mid,luc3d,7,black,2,0.9974096619608859,0.0,0.9987065062734446,0.9974163544761658,1.0,15442.0,40.0,0.0,0,0,0.9974163544761658,1.0,40,0,15442,15442,15482,2,0,0,2,7786
10192022180303,midL,luc3d,7,black,2,0.9360584770420836,0.00011330865189721312,0.9669384525406819,0.9383680555555556,0.9973032432048825,14053.0,923.0,38.0,16,0,0.9409054487179487,1.0,885,0,14091,14091,14976,2,0,0,2,7786
10192022180303,top,luc3d,7,black,2,0.9926391139924365,0.0,0.9963330529857023,0.9926929007173024,1.0,14808.0,109.0,0.0,0,0,0.9926929007173024,1.0,109,0,14808,14808,14917,2,0,0,2,7786
10192022180303,topL,luc3d,7,black,2,0.9841312533620226,0.0,0.9921280853902602,0.9843791368811226,1.0,14872.0,236.0,0.0,0,0,0.9843791368811226,1.0,236,0,14872,14872,15108,2,0,0,2,7786
10192022180545,back,luc3d,7,black,2,0.02319968476012213,0.0,0.046632373443584445,0.9719438877755511,0.023889271992907104,485.0,14.0,19817.0,0,0,0.9719438877755511,0.023889271992907104,14,19817,485,20302,499,0,0,2,2,18115
10192022180545,backL,luc3d,7,black,2,0.5798151957423189,0.0008071790228900162,0.6816338880484115,0.8917036098796707,0.5516700950142032,16896.0,2052.0,13731.0,40,12,0.9696537893181338,0.5998955170274595,575,12254,18373,30627,18948,0,2,0,2,18115
10192022180545,mid,luc3d,7,black,2,0.5839587640544903,0.0015023663962439103,0.6603424340583064,0.8885855247401446,0.5253901271630462,18551.0,2326.0,16758.0,6,55,0.9939646500934042,0.5876971876858591,126,14558,20751,35309,20877,0,2,0,2,18115
10192022180545,midL,luc3d,7,black,2,0.016549628352018453,0.00028193855414538255,0.04345742131330883,0.7941605839416058,0.022339944971459077,544.0,141.0,23807.0,0,0,0.7941605839416058,0.022339944971459077,141,23807,544,24351,685,0,0,2,2,18115
10192022180545,top,luc3d,7,black,2,0.04176878369862058,0.0025223778159855514,0.10303804935601218,0.805740645822655,0.055038162593655904,1572.0,379.0,26990.0,0,0,0.805740645822655,0.055038162593655904,379,26990,1572,28562,1951,0,0,2,2,18115
10192022180545,topL,luc3d,7,black,2,0.42515039333641835,0.000760185442618941,0.6150628695360306,0.9306195796546605,0.4593166743791455,11911.0,888.0,14021.0,2,1,0.9307758418626455,0.4593937991670523,886,14019,11913,25932,12799,0,2,0,2,18115
10192022181152,back,luc3d,7,black,2,0.713028461359636,0.0,0.8380106105768329,0.9620781680440771,0.7422868719072764,22351.0,881.0,7760.0,0,0,0.9620781680440771,0.7422868719072764,881,7760,22351,30111,23232,0,2,0,2,18334
10192022181152,backL,luc3d,7,black,2,0.7021596181447979,1.1040471383883342e-05,0.8330495631186035,0.9478031335149864,0.7430822123568878,22262.0,1226.0,7697.0,0,0,0.9478031335149864,0.7430822123568878,1226,7697,22262,29959,23488,0,2,0,2,18334
10192022181152,mid,luc3d,7,black,2,0.9959957214558021,0.00016270987346894225,0.9979993422495067,0.9972613994248939,0.998738377992924,36415.0,100.0,46.0,4,7,0.997316171436396,0.9987932311236664,98,44,36417,36461,36515,2,0,0,2,18334
10192022181152,midL,luc3d,7,black,2,0.867584290110181,0.0016487277993906036,0.9373330849015589,0.8830636903542904,0.9987095920325579,30184.0,3997.0,39.0,44,0,0.8842046751119043,1.0,3958,0,30223,30223,34181,2,0,0,2,18334
10192022181152,top,luc3d,7,black,2,0.7419492559160771,0.0,0.8532533296337403,0.9891042135734963,0.750213466699195,24601.0,271.0,8191.0,0,0,0.9891042135734963,0.750213466699195,271,8191,24601,32792,24872,0,2,0,2,18334
10192022181152,topL,luc3d,7,black,2,0.9860734568077395,3.301114936931338e-05,0.9930846842761591,0.9862921158555464,0.9999714620016552,35040.0,487.0,1.0,2,0,0.9863202634615926,1.0,486,0,35041,35041,35527,2,0,0,2,18334
10192022181735,back,luc3d,1,black,1,1.0,0.0,1.0,1.0,1.0,18125.0,0.0,0.0,0,0,1.0,1.0,0,0,18125,18125,18125,1,0,0,1,18127
10192022181735,backL,luc3d,1,black,1,1.0,0.0,1.0,1.0,1.0,18126.0,0.0,0.0,0,0,1.0,1.0,0,0,18126,18126,18126,1,0,0,1,18127
10192022181735,mid,luc3d,1,black,1,1.0,0.0,1.0,1.0,1.0,18127.0,0.0,0.0,0,0,1.0,1.0,0,0,18127,18127,18127,1,0,0,1,18127
10192022181735,midL,luc3d,1,black,1,1.0,0.0,1.0,1.0,1.0,18123.0,0.0,0.0,0,0,1.0,1.0,0,0,18123,18123,18123,1,0,0,1,18127
10192022181735,top,luc3d,1,black,1,1.0,0.0,1.0,1.0,1.0,18127.0,0.0,0.0,0,0,1.0,1.0,0,0,18127,18127,18127,1,0,0,1,18127
10192022181735,topL,luc3d,1,black,1,1.0,0.0,1.0,1.0,1.0,18125.0,0.0,0.0,0,0,1.0,1.0,0,0,18125,18125,18125,1,0,0,1,18127
10192022183334,back,luc3d,4,black,1,1.0,0.0,1.0,1.0,1.0,10858.0,0.0,0.0,0,0,1.0,1.0,0,0,10858,10858,10858,1,0,0,1,10867
10192022183334,backL,luc3d,4,black,1,0.885074488757287,0.0,0.9390339681916355,1.0,0.8850744887572869,9565.0,0.0,1242.0,0,2,1.0,0.8850744887572869,0,1242,9565,10807,9565,1,0,0,1,10867
10192022183334,mid,luc3d,4,black,1,0.256467731390679,0.0,0.4082360811714859,1.0,0.256467731390679,2746.0,0.0,7961.0,0,0,1.0,0.256467731390679,0,7961,2746,10707,2746,0,1,0,1,10867
10192022183334,midL,luc3d,4,black,1,1.0,0.0,1.0,1.0,1.0,10854.0,0.0,0.0,0,0,1.0,1.0,0,0,10854,10854,10854,1,0,0,1,10867
10192022183334,top,luc3d,4,black,1,1.0,0.0,1.0,1.0,1.0,10863.0,0.0,0.0,0,0,1.0,1.0,0,0,10863,10863,10863,1,0,0,1,10867
10192022183334,topL,luc3d,4,black,1,1.0,8.189665104486111e-07,1.0,1.0,1.0,10863.0,0.0,0.0,0,0,1.0,1.0,0,0,10863,10863,10863,1,0,0,1,10867
10192022183808,back,luc3d,5,black,2,0.9948683835408153,0.0004923727691230339,0.983029092983457,0.9834966232283839,0.9825620070322152,20679.0,347.0,367.0,12,11,0.9981927137829354,0.997244131901549,38,58,20988,21046,21026,2,0,0,2,10844
10192022183808,backL,luc3d,5,black,2,0.5817276574558128,0.00025305939043913835,0.7077665642825801,0.9551645376871669,0.5621608165297486,11291.0,530.0,8794.0,15,13,0.9948396920734286,0.585511575802838,61,8325,11760,20085,11821,0,2,0,2,10844
10192022183808,mid,luc3d,5,black,2,0.5181399585083236,0.0021022327876514526,0.669614067745903,0.975968992248062,0.5096392248140464,10072.0,248.0,9691.0,4,4,0.9963178294573644,0.5202651419318929,38,9481,10282,19763,10320,0,2,0,2,10844
10192022183808,midL,luc3d,5,black,2,0.9891736526946108,0.0011482438886815476,0.9705629770992367,0.9666429080541696,0.9745149700598802,20343.0,702.0,532.0,22,4,0.9911142789261107,0.9991856287425149,187,17,20858,20875,21045,2,0,0,2,10844
10192022183808,top,luc3d,5,black,2,0.9946044024256315,0.0014023006351720716,0.9775776205113541,0.9756944444444444,0.9794680800267392,20513.0,511.0,430.0,24,2,0.99595700152207,0.9998090053955976,85,4,20939,20943,21024,2,0,0,2,10844
10192022183808,topL,luc3d,5,black,2,0.9922914871205593,0.0046262835972134915,0.9792616280457247,0.9762097349764476,0.9823326630278656,20517.0,500.0,369.0,18,3,0.9934814673835467,0.9997127262280954,137,6,20880,20886,21017,2,0,0,2,10844
10192022184226,back,luc3d,5,black,2,0.5260220244380751,2.112536161720721e-05,0.6922775765880396,0.9856465997770345,0.5334892140594358,14146.0,206.0,12370.0,4,0,0.9860646599777034,0.5337154925328104,200,12364,14152,26516,14352,0,2,0,2,15602
10192022184226,backL,luc3d,5,black,2,0.9821638363772295,0.0014798708581272174,0.8632728691242442,0.8599335876783948,0.8666381857666702,24343.0,3965.0,3746.0,26,32,0.9877419810654232,0.9954430560005696,347,128,27961,28089,28308,2,0,0,2,15602
10192022184226,mid,luc3d,5,black,2,0.9656021576828363,0.0038670592361028703,0.870530731632221,0.857332373119054,0.8841418129226439,22619.0,3764.0,2964.0,38,13,0.9688814767084866,0.9991791423992495,821,21,25562,25583,26383,2,0,0,2,15602
10192022184226,midL,luc3d,5,black,2,0.9651836810042459,0.0018152008400796628,0.8121104185218165,0.7996564311788705,0.8249584640945172,22344.0,5598.0,4741.0,54,8,0.9687567103285377,0.9994092671220233,873,16,27069,27085,27942,2,0,0,2,15602
10192022184226,top,luc3d,5,black,2,0.9856460973180866,0.0014215311438648978,0.8385576726080721,0.83385963125191,0.8433089523024622,24558.0,4893.0,4563.0,30,13,0.987810261111677,0.9990041550770922,359,29,29092,29121,29451,2,0,0,2,15602
10192022184226,topL,luc3d,5,black,2,0.5082327508557016,0.0,0.6827510866280827,0.9619465548860362,0.5291659160511619,14687.0,581.0,13068.0,0,0,0.9619465548860362,0.5291659160511619,581,13068,14687,27755,15268,0,2,0,2,15602
10202022145302,back,luc3d,3,black,1,0.023403849818944167,0.0,0.045737271406756305,1.0,0.02340384981894416,1228.0,0.0,51242.0,0,0,1.0,0.02340384981894416,0,51242,1228,52470,1228,0,0,1,1,54768
10202022145302,backL,luc3d,3,black,1,0.2685307743216413,3.2608441080404694e-05,0.42340632109785964,0.9998631168297858,0.2685675417310096,14609.0,2.0,39787.0,0,2,0.9998631168297858,0.2685675417310096,2,39787,14609,54396,14611,0,1,0,1,54768
10202022145302,mid,luc3d,3,black,1,0.46976598373503975,5.808193987468831e-05,0.6392391563468464,1.0,0.46976598373503975,25474.0,0.0,28753.0,0,0,1.0,0.46976598373503975,0,28753,25474,54227,25474,0,1,0,1,54768
10202022145302,midL,luc3d,3,black,1,0.9998901320246837,7.413895131315202e-05,0.9999450660123418,0.9999450660123418,0.9999450660123418,54608.0,3.0,3.0,0,2,0.9999450660123418,0.9999450660123418,3,3,54608,54611,54611,1,0,0,1,54768
10202022145302,top,luc3d,3,black,1,1.0,5.08213795833365e-05,1.0,1.0,1.0,54761.0,0.0,0.0,0,0,1.0,1.0,0,0,54761,54761,54761,1,0,0,1,54768
10202022145302,topL,luc3d,3,black,1,0.9999634789912898,3.240794094090414e-05,0.9999817394956448,0.9999817394956448,0.9999817394956448,54762.0,1.0,1.0,0,1,0.9999817394956448,0.9999817394956448,1,1,54762,54763,54763,1,0,0,1,54768
10202022152641,back,luc3d,5,black,1,0.357610164909435,8.614897587526764e-05,0.5268230514954797,1.0,0.357610164909435,19842.0,0.0,35643.0,0,0,1.0,0.357610164909435,0,35643,19842,55485,19842,0,1,0,1,55728
10202022152641,backL,luc3d,5,black,1,0.1638566344321818,0.0,0.2815752895752896,1.0,0.16385663443218176,9116.0,0.0,46518.0,0,0,1.0,0.16385663443218176,0,46518,9116,55634,9116,0,0,1,1,55728
10202022152641,mid,luc3d,5,black,1,0.40004685022343955,0.0005401048908633657,0.5714763761792605,1.0,0.40004685022343955,22201.0,0.0,33295.0,0,28,1.0,0.40004685022343955,0,33295,22201,55496,22201,0,1,0,1,55728
10202022152641,midL,luc3d,5,black,1,0.9816091126666786,9.299446362530809e-05,0.990719721046801,0.9999450096233159,0.9816630976588508,54552.0,3.0,1019.0,0,0,0.9999450096233159,0.9816630976588508,3,1019,54552,55571,54555,1,0,0,1,55728
10202022152641,top,luc3d,5,black,1,0.9805058428620151,4.722305813144798e-05,0.9901582295688108,0.9998718816918938,0.9806314958085767,54630.0,7.0,1079.0,0,54,0.9998718816918938,0.9806314958085767,7,1079,54630,55709,54637,1,0,0,1,55728
10202022152641,topL,luc3d,5,black,1,0.4220460551151378,0.0,0.5935757897531192,1.0,0.42204605511513776,23478.0,0.0,32151.0,0,0,1.0,0.42204605511513776,0,32151,23478,55629,23478,0,1,0,1,55728
10202022155850,back,luc3d,5,black,1,0.10903461445760798,0.0,0.19662977699020362,1.0,0.10903461445760795,5881.0,0.0,48056.0,0,0,1.0,0.10903461445760795,0,48056,5881,53937,5881,0,0,1,1,54516
10202022155850,backL,luc3d,5,black,1,0.06107396300918255,0.0,0.1151172588119646,1.0,0.06107396300918251,3279.0,0.0,50410.0,0,0,1.0,0.06107396300918251,0,50410,3279,53689,3279,0,0,1,1,54516
10202022155850,mid,luc3d,5,black,1,0.1000469527655179,9.534896631813492e-07,0.18189578638257187,1.0,0.1000469527655179,5327.0,0.0,47918.0,0,0,1.0,0.1000469527655179,0,47918,5327,53245,5327,0,0,1,1,54516
10202022155850,midL,luc3d,5,black,1,0.09399632768885513,0.0,0.1718402983809443,1.0,0.09399632768885509,5068.0,0.0,48849.0,0,0,1.0,0.09399632768885509,0,48849,5068,53917,5068,0,0,1,1,54516
10202022155850,top,luc3d,5,black,1,0.5953668948259365,1.23007490714644e-05,0.7463698748630413,1.0,0.5953668948259365,32357.0,0.0,21991.0,0,13,1.0,0.5953668948259365,0,21991,32357,54348,32357,0,1,0,1,54516
10202022155850,topL,luc3d,5,black,1,0.5944124021894861,0.0,0.7456193910348721,1.0,0.5944124021894861,32361.0,0.0,22081.0,0,9,1.0,0.5944124021894861,0,22081,32361,54442,32361,0,1,0,1,54516
10202022163211,back,luc3d,6,black,1,0.0,nan,0.0,nan,0.0,0.0,0.0,36014.0,0,0,nan,0.0,0,36014,0,36014,0,0,0,1,1,59742
10202022163211,backL,luc3d,6,black,1,0.007524913565182034,0.0,0.014937424303593056,1.0,0.007524913565182021,333.0,0.0,43920.0,0,0,1.0,0.007524913565182021,0,43920,333,44253,333,0,0,1,1,59742
10202022163211,mid,luc3d,6,black,1,0.01239038189533237,0.0,0.02447747848440818,1.0,0.01239038189533239,657.0,0.0,52368.0,0,4,1.0,0.01239038189533239,0,52368,657,53025,657,0,0,1,1,59742
10202022163211,midL,luc3d,6,black,1,0.011601953034178103,0.0,0.02293778298742789,1.0,0.011601953034178098,499.0,0.0,42511.0,0,9,1.0,0.011601953034178098,0,42511,499,43010,499,0,0,1,1,59742
10202022163211,top,luc3d,6,black,1,0.004930401082395064,0.0,0.00981242298388937,1.0,0.004930401082395028,215.0,0.0,43392.0,0,0,1.0,0.004930401082395028,0,43392,215,43607,215,0,0,1,1,59742
10202022163211,topL,luc3d,6,black,1,0.0073925939241415994,0.0,0.014676689046015212,1.0,0.007392593924141651,329.0,0.0,44175.0,0,0,1.0,0.007392593924141651,0,44175,329,44504,329,0,0,1,1,59742
10202022170717,back,luc3d,5,black,1,0.6839343530199844,2.326177263860867e-05,0.8123052443147915,1.0,0.6839343530199844,36756.0,0.0,16986.0,0,2,1.0,0.6839343530199844,0,16986,36756,53742,36756,0,1,0,1,54228
10202022170717,backL,luc3d,5,black,1,0.179728278976789,7.739061008566915e-05,0.30473799811735175,0.9997941115915174,0.17976529818976048,9712.0,2.0,44314.0,0,1,0.9997941115915174,0.17976529818976048,2,44314,9712,54026,9714,0,0,1,1,54228
10202022170717,mid,luc3d,5,black,1,0.6529542097488922,0.00016673614631509278,0.7901623238886284,0.9992940644942678,0.6534158050221566,35389.0,25.0,18771.0,0,9,0.9992940644942678,0.6534158050221566,25,18771,35389,54160,35414,0,1,0,1,54228
10202022170717,midL,luc3d,5,black,1,0.9980257938338346,3.4114786119605995e-05,0.9990120310610048,0.9998891024693184,0.9981364969833392,54098.0,6.0,101.0,0,95,0.9998891024693184,0.9981364969833392,6,101,54098,54199,54104,1,0,0,1,54228
10202022170717,top,luc3d,5,black,1,0.9996680620355174,3.441400769246053e-05,0.9998340310177587,0.9998340310177587,0.9998340310177587,54218.0,9.0,9.0,0,9,0.9998340310177587,0.9998340310177587,9,9,54218,54227,54227,1,0,0,1,54228
10202022170717,topL,luc3d,5,black,1,0.9996680681566719,3.908360394063734e-05,0.9998340340783359,0.9998340340783359,0.9998340340783359,54219.0,9.0,9.0,0,4,0.9998340340783359,0.9998340340783359,9,9,54219,54228,54228,1,0,0,1,54228
10212022155401,back,luc3d,2,white,1,0.9999907421122797,1.0172827577561134e-05,0.9999953710347126,1.0,0.9999907421122797,108015.0,0.0,1.0,0,1,1.0,0.9999907421122797,0,1,108015,108016,108015,1,0,0,1,108035
10212022155401,backL,luc3d,2,white,1,0.9998425576053938,5.2881052012012905e-05,0.9999212733343521,0.9999907373959115,0.9998518189227236,107960.0,1.0,16.0,0,12,0.9999907373959115,0.9998518189227236,1,16,107960,107976,107961,1,0,0,1,108035
10212022155401,mid,luc3d,2,white,1,0.31499847209489684,5.0770864297646856e-08,0.4790856853135035,1.0,0.3149984720948968,34017.0,0.0,73974.0,0,0,1.0,0.3149984720948968,0,73974,34017,107991,34017,0,1,0,1,108035
10212022155401,midL,luc3d,2,white,1,1.0,0.0,1.0,1.0,1.0,107767.0,0.0,0.0,0,0,1.0,1.0,0,0,107767,107767,107767,1,0,0,1,108035
10212022155401,top,luc3d,2,white,1,1.0,0.0,1.0,1.0,1.0,108027.0,0.0,0.0,0,0,1.0,1.0,0,0,108027,108027,108027,1,0,0,1,108035
10212022155401,topL,luc3d,2,white,1,1.0,0.0,1.0,1.0,1.0,108022.0,0.0,0.0,0,0,1.0,1.0,0,0,108022,108022,108022,1,0,0,1,108035
10212022165516,back,luc3d,2,white,1,0.20606852577825974,0.0001241193695431065,0.3417194319788529,1.0,0.2060685257782597,22235.0,0.0,85666.0,0,20,1.0,0.2060685257782597,0,85666,22235,107901,22235,0,1,0,1,108133
10212022165516,backL,luc3d,2,white,1,0.16043605029063834,3.506245907730172e-05,0.27650993822616265,1.0,0.1604360502906383,17278.0,0.0,90416.0,0,1,1.0,0.1604360502906383,0,90416,17278,107694,17278,0,0,1,1,108133
10212022165516,mid,luc3d,2,white,1,0.133730051895244,1.6229684190333958e-06,0.2359116293542523,1.0,0.133730051895244,14405.0,0.0,93312.0,0,1,1.0,0.133730051895244,0,93312,14405,107717,14405,0,0,1,1,108133
10212022165516,midL,luc3d,2,white,1,0.2059321560819486,4.048310142737434e-05,0.3415319096407851,1.0,0.2059321560819486,22134.0,0.0,85348.0,0,3,1.0,0.2059321560819486,0,85348,22134,107482,22134,0,1,0,1,108133
10212022165516,top,luc3d,2,white,1,0.05372625019704569,0.0,0.1019738289465579,1.0,0.0537262501970457,5794.0,0.0,102049.0,0,0,1.0,0.0537262501970457,0,102049,5794,107843,5794,0,0,1,1,108133
10212022165516,topL,luc3d,2,white,1,0.054017198675312406,0.0,0.10249775571632254,1.0,0.054017198675312385,5823.0,0.0,101976.0,0,0,1.0,0.054017198675312385,0,101976,5823,107799,5823,0,0,1,1,108133
10212022175626,back,luc3d,6,white,2,0.8184802508364724,0.0002248814927480272,0.7776748653562485,0.8515726735450265,0.7155783758759285,34005.0,5927.0,13516.0,15,21,0.9872032455173796,0.8295490414764,511,8100,39421,47521,39932,2,0,0,2,27105
10212022175626,backL,luc3d,6,white,2,0.8326568909836781,0.00020144146750771555,0.7726439527430552,0.8434329090392708,0.7128174914899188,32667.0,6064.0,13161.0,4,0,0.9926673723890423,0.8389412586191848,284,7381,38447,45828,38731,2,0,0,2,27105
10212022175626,mid,luc3d,6,white,2,0.8122684148377377,0.0004221546713496404,0.7755680873929469,0.8507571522325661,0.7125900891730119,35001.0,6140.0,14117.0,10,15,0.9850027952650641,0.8250335925729875,617,8594,40524,49118,41141,2,0,0,2,27105
10212022175626,midL,luc3d,6,white,2,0.9881714759285768,0.00021338650957929532,0.7629576884158453,0.7590604026845638,0.7668952007835456,30537.0,9693.0,9282.0,28,7,0.9893860303256277,0.9995981817725207,427,16,39803,39819,40230,2,0,0,2,27105
10212022175626,top,luc3d,6,white,2,0.8321579977172673,0.0006196301818972138,0.7678157891848584,0.8318628267021808,0.7129259742377303,34979.0,7070.0,14085.0,14,7,0.9856595876239626,0.8447334094244252,603,7618,41446,49064,42049,2,0,0,2,27105
10212022175626,topL,luc3d,6,white,2,0.8064023458977335,0.0010645041913462407,0.7684375103955291,0.843558282208589,0.7056020526605168,34650.0,6426.0,14457.0,12,2,0.9821793748174116,0.8215529354267213,732,8763,40344,49107,41076,2,0,0,2,27105
10212022181154,back,luc3d,6,white,2,0.11752798465187242,0.0,0.21374066348159612,0.9794030587074495,0.11996011903862713,7941.0,167.0,58256.0,4,1,0.980019733596448,0.12003565116243939,162,58251,7946,66197,8108,0,0,2,2,41568
10212022181154,backL,luc3d,6,white,2,0.1001027780296847,0.0,0.18405076128218834,0.9864845012487146,0.10149330431365436,6715.0,92.0,59447.0,0,0,0.9864845012487146,0.10149330431365436,92,59447,6715,66162,6807,0,0,2,2,41568
10212022181154,mid,luc3d,6,white,2,0.1192561896768779,0.0011101535233841993,0.20621785881252921,0.9481943250214961,0.11568925723877466,8822.0,482.0,67434.0,6,10,0.9890369733447979,0.12067247167436006,102,67054,9202,76256,9304,0,0,2,2,41568
10212022181154,midL,luc3d,6,white,2,0.13895168497975918,0.00024782295322697064,0.21230442186589255,0.8138088145097696,0.12207560065191105,9288.0,2125.0,66796.0,15,78,0.9638131954788399,0.14457704642237526,413,65084,11000,76084,11413,0,0,2,2,41568
10212022181154,top,luc3d,6,white,2,0.11164600111893208,0.0,0.19577891791044777,0.9431524547803618,0.10922598524570967,8395.0,506.0,68464.0,2,0,0.9821368385574655,0.11374074604145253,159,68117,8742,76859,8901,0,0,2,2,41568
10212022181154,topL,luc3d,6,white,2,0.13829321099025726,0.000420848260395513,0.20537156704361875,0.7931542461005199,0.11795711119129852,9153.0,2387.0,68443.0,33,11,0.9663778162911612,0.1437187483890922,388,66444,11152,77596,11540,0,0,2,2,41568
10302022010116,back,luc3d,1,black,1,0.7406962341239762,0.0,0.851034453460215,1.0,0.7406962341239762,40065.0,0.0,14026.0,0,0,1.0,0.7406962341239762,0,14026,40065,54091,40065,0,1,0,1,54133
10302022010116,backL,luc3d,1,black,1,1.0,0.0,1.0,1.0,1.0,54133.0,0.0,0.0,0,0,1.0,1.0,0,0,54133,54133,54133,1,0,0,1,54133
10302022010116,mid,luc3d,1,black,1,1.0,0.0,1.0,1.0,1.0,54133.0,0.0,0.0,0,0,1.0,1.0,0,0,54133,54133,54133,1,0,0,1,54133
10302022010116,midL,luc3d,1,black,1,1.0,0.0,1.0,1.0,1.0,54012.0,0.0,0.0,0,0,1.0,1.0,0,0,54012,54012,54012,1,0,0,1,54133
10302022010116,top,luc3d,1,black,1,1.0,0.0,1.0,1.0,1.0,54131.0,0.0,0.0,0,0,1.0,1.0,0,0,54131,54131,54131,1,0,0,1,54133
10302022010116,topL,luc3d,1,black,1,1.0,0.0,1.0,1.0,1.0,54124.0,0.0,0.0,0,0,1.0,1.0,0,0,54124,54124,54124,1,0,0,1,54133
10302022013209,back,luc3d,1,black,1,0.5961415589947465,0.00013255341240271513,0.7469783060722983,1.0,0.5961415589947465,33589.0,0.0,22755.0,0,7,1.0,0.5961415589947465,0,22755,33589,56344,33589,0,1,0,1,56412
10302022013209,backL,luc3d,1,black,1,1.0,0.0,1.0,1.0,1.0,56406.0,0.0,0.0,0,0,1.0,1.0,0,0,56406,56406,56406,1,0,0,1,56412
10302022013209,mid,luc3d,1,black,1,1.0,0.0,1.0,1.0,1.0,56410.0,0.0,0.0,0,0,1.0,1.0,0,0,56410,56410,56410,1,0,0,1,56412
10302022013209,midL,luc3d,1,black,1,0.9999822231703198,7.42625720333236e-06,0.9999911115061553,1.0,0.9999822231703198,56252.0,0.0,1.0,0,1,1.0,0.9999822231703198,0,1,56252,56253,56252,1,0,0,1,56412
10302022013209,top,luc3d,1,black,1,1.0,0.0,1.0,1.0,1.0,56409.0,0.0,0.0,0,0,1.0,1.0,0,0,56409,56409,56409,1,0,0,1,56412
10302022013209,topL,luc3d,1,black,1,0.9999822720181535,1.5827304186092482e-05,0.9999911359305057,1.0,0.9999822720181535,56407.0,0.0,1.0,0,1,1.0,0.9999822720181535,0,1,56407,56408,56407,1,0,0,1,56412
10302022020456,back,luc3d,1,black,1,0.5305964653902798,0.0,0.6933198624040797,1.0,0.5305964653902798,28822.0,0.0,25498.0,0,0,1.0,0.5305964653902798,0,25498,28822,54320,28822,0,1,0,1,54417
10302022020456,backL,luc3d,1,black,1,1.0,0.0,1.0,1.0,1.0,54410.0,0.0,0.0,0,0,1.0,1.0,0,0,54410,54410,54410,1,0,0,1,54417
10302022020456,mid,luc3d,1,black,1,1.0,0.00016721988831049016,1.0,1.0,1.0,54415.0,0.0,0.0,0,0,1.0,1.0,0,0,54415,54415,54415,1,0,0,1,54417
10302022020456,midL,luc3d,1,black,1,0.999815834545756,0.0,0.999907915577001,0.9999263311048493,0.9998895007274535,54293.0,4.0,6.0,0,2,0.9999263311048493,0.9998895007274535,4,6,54293,54299,54297,1,0,0,1,54417
10302022020456,top,luc3d,1,black,1,0.9998713590002757,0.0,0.999935675362745,1.0,0.9998713590002757,54408.0,0.0,7.0,0,4,1.0,0.9998713590002757,0,7,54408,54415,54408,1,0,0,1,54417
10302022020456,topL,luc3d,1,black,1,0.999981622038851,6.642817140751647e-08,0.9999908109349873,1.0,0.999981622038851,54412.0,0.0,1.0,0,1,1.0,0.999981622038851,0,1,54412,54413,54412,1,0,0,1,54417
