lag_s,near_p25,near_p50,near_p75,far_p50,null_p50,null_p25,null_p75
-4.516892378043906,0.73485509375949,1.1656695463492794,1.5215674567229123,0.9000677913530423,1.013960263397742,0.9693332475570018,1.0450166261358134
-4.510230294890449,0.73485509375949,1.1656695463492794,1.4858671092380407,0.9194799530893377,1.0151845470931207,0.9693002829956839,1.0494797000301623
-4.503568211736992,0.73485509375949,1.1656695463492794,1.495144895345272,0.8998004953397197,1.0169471333971583,0.9703048789659483,1.0442636882306757
-4.496906128583535,0.73485509375949,1.1656695463492794,1.5400192009667348,0.9000677913530423,1.0165912366555692,0.9732018580938464,1.0426745305907463
-4.490244045430078,0.73485509375949,1.1656695463492794,1.5850546068100524,0.8998004953397197,1.0166995313894605,0.9775149865598112,1.039991214375499
-4.483581962276621,0.73485509375949,1.1656695463492794,1.4993184501638592,0.8998004953397197,1.0144059692333538,0.9821516203742087,1.0411425396299774
-4.476919879123163,0.73485509375949,1.1656695463492794,1.525447646831977,0.9000677913530423,1.015027532793734,0.9816441497931263,1.0397497145205972
-4.470257795969706,0.73485509375949,1.1656695463492794,1.5522994503704033,0.8999976630979125,1.015940168917894,0.9799733988303659,1.0384116880021574
-4.463595712816249,0.73485509375949,1.1656695463492794,1.5526979286316016,0.8999976630979125,1.0160410821745731,0.9824851327897448,1.0417251316219525
-4.456933629662792,0.73485509375949,1.1656695463492794,1.5368969642744115,0.8999976630979125,1.0137370457072286,0.9729067983181102,1.0433074146369203
-4.450271546509335,0.73485509375949,1.1597290098863646,1.565881385608461,0.896948456273285,1.017151868710933,0.975605622434327,1.0443727029724326
-4.4436094633558785,0.73485509375949,1.1595180928601894,1.566245766343343,0.896948456273285,1.0169118757955946,0.9776206359141765,1.0494443670613656
-4.4369473802024215,0.73485509375949,1.1044069551477858,1.5836660553238655,0.896948456273285,1.0223818398284323,0.9744977961076391,1.0464711792749581
-4.430285297048964,0.73485509375949,1.1595180928601894,1.566245766343343,0.896948456273285,1.0211666491828968,0.9769431252161178,1.0437600834529501
-4.423623213895507,0.73485509375949,1.1595180928601894,1.5836660553238655,0.8879445174762544,1.0224733745922747,0.9784124192921636,1.04264963393517
-4.41696113074205,0.73485509375949,1.1540986862427711,1.5836660553238655,0.8879445174762544,1.0216223248730323,0.9799552574499472,1.0437612285115898
-4.410299047588593,0.73485509375949,1.1595180928601894,1.5836660553238655,0.8879445174762544,1.0201854646230133,0.9735316098650377,1.0401965888247608
-4.403636964435136,0.73485509375949,1.1754021104994157,1.5836660553238655,0.8943284774710547,1.0176174603364507,0.9740645949025855,1.0402384693702975
-4.396974881281679,0.73485509375949,1.1595180928601894,1.588351643420327,0.8943284774710547,1.0195906055925013,0.9743479857879584,1.0498845807493795
-4.390312798128221,0.73485509375949,1.2023956470395758,1.588351643420327,0.8635565546068158,1.0193102777797054,0.96946789743181,1.0478688091939359
-4.383650714974764,0.6372667282104618,1.1597258524458518,1.588351643420327,0.8635565546068158,1.020772413562833,0.9690476717879222,1.0441419597447779
-4.376988631821307,0.6372667282104618,1.205654824214643,1.588351643420327,0.8578446518071001,1.01978123375654,0.9676188527195708,1.0444995015987606
-4.37032654866785,0.6751769048922727,1.2058780328379233,1.5678224871991213,0.8997493752496561,1.0176172688081073,0.9702126834021676,1.0447525509794389
-4.363664465514393,0.6751769048922727,1.2058780328379233,1.5678224871991213,0.8996626896105896,1.0152086224021062,0.9725934718774768,1.0398889575331005
-4.357002382360936,0.6743926969594478,1.2058780328379233,1.5678224871991213,0.9085870117746129,1.0195182508223275,0.9744434583903099,1.0408227734509752
-4.350340299207479,0.47045413706252637,1.2058780328379233,1.5678224871991213,0.9260935656999563,1.0117844954321913,0.9664652053294741,1.0399736141734646
-4.3436782160540215,0.5221877657113246,1.25201646288814,1.5678224871991213,0.908788326478765,1.0108993191393434,0.9686404220194333,1.0390464283184542
-4.3370161329005645,0.5225097424122742,1.2093578926838635,1.5678224871991213,0.8998520651557347,1.0067891772776218,0.960242452044943,1.0430004793362773
-4.330354049747108,0.5225097424122742,1.1804480675376847,1.6086998264418106,0.8998520651557347,1.0061062382277943,0.961796141344301,1.0407242387067361
-4.323691966593651,0.5225097424122742,1.1804480675376847,1.609068133862313,0.8998520651557347,1.0064109207846257,0.9622165245392889,1.0323283541295738
-4.317029883440194,0.5225097424122742,1.2018973335479979,1.5916478448817906,0.9281735480548932,1.0073128215911806,0.9600559740793156,1.0395856070175982
-4.310367800286737,0.5225097424122742,1.2020371345189704,1.5916478448817906,0.9107466107625573,1.0050735038550096,0.9597876916079786,1.0370168350602427
-4.30370571713328,0.6729646683627666,1.2522379728156567,1.6626434172031583,0.8978313598448744,1.0044239097203855,0.9621566832611047,1.0322051216642123
-4.297043633979822,0.6729646683627666,1.269871855931902,1.6202838048732486,0.9281735480548932,1.0046729988450727,0.9621542096902787,1.029254257918994
-4.290381550826365,0.5831220492790223,1.269871855931902,1.620504220265492,0.9281735480548932,1.0010845424330959,0.962884153596298,1.0295438859040684
-4.283719467672908,0.5825791455476469,1.269871855931902,1.6397763045594844,0.9281735480548932,1.0027447163490693,0.955922490864034,1.030116946944721
-4.277057384519451,0.5825791455476469,1.2837007995024123,1.7026183852915153,0.9001304403432411,1.0049930211264018,0.9631510378807295,1.0319776271105725
-4.270395301365994,0.5825791455476469,1.2983955208565918,1.7026183852915153,0.8998520651557347,1.0005973380229392,0.9666746217049953,1.0312270614850296
-4.263733218212537,0.5825791455476469,1.2985979127933904,1.7026183852915153,0.917157304376926,0.9986233073331945,0.9604251283966487,1.034552713884162
-4.257071135059079,0.48634461736924123,1.3118416928217864,1.7026183852915153,0.917157304376926,1.0046352112100152,0.9697771092404033,1.032753301672929
-4.250409051905622,0.48578043269283194,1.3118416928217864,1.7026183852915153,0.9143753935656211,1.002744423266405,0.9658106933384197,1.031274769667392
-4.243746968752165,0.48578043269283194,1.3118416928217864,1.7026183852915153,0.909564358614261,1.004623939648516,0.9705740048322995,1.0306577145863791
-4.237084885598708,0.48578043269283194,1.3118416928217864,1.7026183852915153,0.8721997188303305,1.008441952750222,0.9697987261131111,1.0281780138705963
