session,start_frame,end_frame,dur_s,pre_t0,pre_t1,post_t0,post_t1,late_t0,late_t1
20250904_183921,70324,70441,0.7794559397540516,-0.1665470137229889,-0.012183220208903299,-0.7344502458732781,-0.6929911442408927,-0.8527639034183998,-0.04442963338735703
20250904_183921,78361,78437,0.5063132600111788,-0.24290809734169674,0.5641309576523645,-0.12661246617148084,-0.19542287696635932,-0.15875373945202068,-0.6438529708135383
20250904_183921,81835,81874,0.2598186465846839,-0.17245158288733023,-0.09452502384456614,-0.20352740732065128,-0.8524973265434179,-0.6681990229542263,-1.125830416895489
20250904_183921,93843,94242,2.658144615058689,-0.9123273313170829,0.5717174540624634,-1.0757852863357824,-0.4550146663669022,-0.5323628465029183,-2.1165086698575393
20250904_183921,102940,103021,0.5396233429066511,-0.265777306826143,0.1887925697655454,-0.17227694397693846,0.17329122734085245,-0.08206031512470674,0.04743010507962531
20250904_183921,103111,103174,0.4197070444829509,-0.19549018720249314,0.19144015050418264,-0.08039073348537276,0.04743010507962531,-0.12140365275854861,0.0739467558642299
20250904_183921,107105,107184,0.5262993097484622,-2.962600969511285,0.09490675967221661,-0.21005996356031992,-0.137750717816244,-2.808355556208082,2.069486938835593
20250904_183921,107239,107284,0.2997907460592506,-0.1845418387821928,-0.07004744031880217,-1.3475867949940346,0.1200424627272277,-3.132495302845351,2.097858377657268
20250904_183921,110957,111044,0.5795954423812179,-0.07801371267481604,-0.028263793919733816,-0.07527379719734166,-0.09191300031439538,-0.07502722572272211,-0.13081865058581854
20250904_183921,111212,111358,0.9726544205477909,-0.08607950687263562,-0.07242779054127862,-0.15437522391033237,-0.9875132133371141,-0.1298221089730259,-0.29497969026966114
20250904_183921,115451,115517,0.4396930942202342,-4.69066657162699,1.725306580319476,-0.3358304768281258,-0.6412961201822229,-2.760316391859912,2.6778254864963595
20250904_183921,117081,117143,0.41304502790385644,-1.141290990528448,0.2022716073715515,-0.05186013293920055,-0.05603258545236774,-0.00566161141599053,-0.10195264147819146
20250904_183921,117242,117303,0.40638301132476196,-0.1406952947445517,0.02789302348186074,-0.0491505374933141,-0.2975071083262323,-0.40614834376669406,0.28087187075742603
20250904_183921,120481,120554,0.48632721027389547,-1.377020403374981,0.27162188276379756,-0.13002011388406726,0.18185867913473858,-0.5691955576931704,0.21942373063044832
20250904_183921,120642,120847,1.365713398714364,-0.07951086877645394,-0.009097930887323954,-0.25990934471683275,-0.03152827403009123,0.013699849367894118,-0.07464416602775611
20250904_183921,123477,123608,0.8727241718613741,-0.01455754831043075,-0.06349157369532243,-1.4892286621568038,-0.22446746300056147,-0.04665847889769366,0.0018031173056278697
20250904_183921,128631,128679,0.319776795796534,-0.48835728556619584,-0.05923536942379866,-0.36518334829563814,-0.09962281165093803,-0.19185040961306282,-0.2107747297264603
20250904_183921,133927,133982,0.3664109118501952,-0.17034726163089298,-1.0415067398318532,-0.09090942877862228,-0.9654008704135092,-0.19278040782117292,-0.05874450575803003
20250904_183921,134368,134654,1.9053367416210152,-0.08860558085089595,-0.22943215316556034,-0.10222169022065257,-0.5675258200937408,-0.07707039106957929,-0.3808160958326467
20250904_183921,136411,136450,0.2598186465846839,-0.2178958131204944,-0.035362287140678725,-0.12494706262416627,-0.4352800874267971,-1.8870165552134834,-0.35847799890479587
20250904_183921,145117,145320,1.352389365556175,-0.22240865608568405,0.5131535644601403,-0.1235991660969141,0.3003211428256531,-1.8883635966466064,2.217567923265141
20250904_183921,146383,147004,4.1371122956176585,-1.1786764506316163,1.3198626364954669,-0.4606171340334167,-0.49894295520256404,-0.392204125158491,0.3324917684972189
20250904_183921,149205,149689,3.2244160242817177,-0.35587296795226114,-0.30592965287063645,-0.13977400692060465,-0.574083580629995,0.20863651424742785,0.24197893772057555
20250904_183921,150312,150409,0.6462156081721625,-1.1416134419251314,0.2562240039123843,-3.0582112580653753,2.6393790161380295,-0.46198289962598427,0.01037211391314872
20250904_183921,150736,151164,2.851343095852428,-1.4720840932050197,0.13531242194789908,-0.9351114468872321,3.7293487742253815,-0.7487641100800562,1.5162939909824293
20250904_183921,152929,153091,1.0792466858133023,-4.211982603336899,-0.02698183625665652,-0.2814948291688043,0.444887442633503,-1.3778303581768199,-0.07484103017854746
20250904_183921,153903,154283,2.531566300055894,-2.8646402056118028,1.3511177107205379,-0.05510350273899739,-0.26048219889840085,-1.111497278560891,-0.39444034686514373
20250904_183921,155378,155442,0.42636906106204536,-1.5634422644830717,0.27353510006856563,0.5320862289333461,0.19337939777147686,-0.7340001474921933,0.8500501125419019
20250904_183921,162362,162533,1.1392048350251525,-0.1564431039736031,-0.07048468338824139,-3.1382718002859336,2.3636063255952573,-0.4059623818308097,0.5202299417419072
20250904_183921,162790,162949,1.0592606360760188,-3.1382718002859336,2.3636063255952573,-0.05226300427861052,0.1930237331576792,0.36336213713466425,-0.03497419735141356
20250904_183921,177430,177480,0.3331008289547229,-5.066246705918078,0.20465348473364278,-0.9360026659816043,3.839810009775302,-2.178817308192521,-0.026193873363087827
20250904_183921,177905,177983,0.5196372931693678,-2.5560366404137467,0.07044042908030536,-0.20211424881286547,-0.5471174932994579,0.7576776436928156,0.10463503522529267
20250905_165151,18179,18270,0.6062447203413092,-1.264043102928322,0.5782142457525314,-1.6400453431193132,0.931138561664136,-2.3745640065839733,1.9424187310776835
20250905_165151,43884,44021,0.9126980954588939,-1.1094441658471577,0.041194388505791525,-1.892948726980843,1.122370875241923,-1.942177649781315,1.3131934089184363
20250905_165151,49174,49269,0.6328928399167513,-1.4473864527397913,0.21225557005331197,-0.1741585165213636,-0.1166402331331879,-0.9670395805439846,-0.022243266301740634
20250905_165151,52663,52727,0.42636991320707457,-0.35791258769757417,-0.18346409444099107,-0.7347653482040309,1.1856073188258796,0.3004500399985834,0.6819496159346914
20250905_171829,9753,10014,1.738793277465439,-0.4376909483384745,-0.11146234002048826,-0.40942127941295053,-1.4946398531410674,-0.11845723219760386,-0.5740190580919408
20250905_171829,12906,12984,0.5196393702770278,-0.7314853374049678,0.1816773016669364,-7.423952289645296,17.177859558118328,-5.605391671948994,19.91340816254688
20250905_171829,28062,28212,0.9993064813019765,-1.535714806965758,-0.21790202411387413,-1.065821204832557,-0.006265958985069923,-0.6085197984557696,-3.0749118581508585
20250905_171829,40192,40234,0.2798058147645534,-1.0007601571562597,-0.3351533615923667,0.3938054758984271,-1.8147094993285926,0.4143287385293394,2.2353343388749876
20250905_171829,42238,42365,0.8460794875023401,-0.8357694946145902,-2.240729211704606,-1.6846868883438917,6.743213825173972,-0.057505960746709876,-0.07747866884403798
20250905_171829,45286,45369,0.552949586320427,-5.271776795857786,2.309735355257132,-0.949105921761496,-0.05383653226690544,-0.15135258942190974,-0.5200393284775772
20250905_171829,45949,46021,0.47966711102494874,1.30506487491044,-0.5173056534562722,-0.24732433447929586,2.050875072435351,0.807965533124186,1.8792280722201053
20250905_171829,62884,62925,0.2731437715558736,-1.028640548513661,-0.9497341943880303,-0.3778553503893982,7.804260294826026,0.07986944101415458,5.5309812542535655
20250905_174513,2993,3116,0.8194302228517105,-0.7802900687313833,0.0066619635552066,-0.25850958449243905,-0.1388634095517596,-0.326678257806618,-0.05505519932660618
20250905_174513,4874,4949,0.49965257490957954,-2.0204863473371693,-0.042881168489023444,-0.45207530241843535,0.2702653519795893,-0.9859343083734704,-0.28122625822752106
20250905_174513,5097,5291,1.2924346604327792,-0.6532612025540274,0.29199391133567354,-0.9080496870602703,-0.6400493315060943,5.548070233167416,-4.5049337660432744
20250905_174513,6139,6523,2.5582211835370474,-4.803252703456079,0.6095332348857978,-0.49060613440690687,-0.5615537374322327,-6.7919776528131495,3.104256816157718
20250905_174513,7057,7152,0.6328932615521341,-6.7919776528131495,3.104256816157718,-0.33569109845750655,0.006234613376159088,-0.12480707106006836,-0.17662278637113613
20250905_174513,10205,10263,0.3863979912634082,-0.5223675756020298,0.08948823598784171,-0.1806765674118238,0.1539522118256034,-0.09774755150104628,0.00563000886433654
20250905_174513,12693,12818,0.8327542915159659,-1.1527117448499442,0.03599549493217618,-0.3710894549626118,-0.007328955959034637,-0.9124343259686696,-1.0724199550596014
20250905_174513,15784,15841,0.3797359569312805,-3.9802586386643197,0.16397768606514576,-0.35347186261963454,-0.3008802141439676,-1.058005238702988,-0.43113981095786313
20250905_174513,17269,17425,1.0392773558119255,-1.6689203739830334,0.2694897218699309,-0.12235315270765715,-0.18485038107344479,-0.36501511527128594,-0.15331035720268954
20250905_174513,18157,18196,0.25981933895298137,-0.6705920971564332,-0.024136559892792342,-0.5935602377053089,-0.37089915953288183,-0.2974981267540439,-0.08453037216227864
20250905_174513,18644,18730,0.5729349525629845,-0.2974981267540439,-0.08453037216227864,-0.23716862413804646,-0.43274764292250384,-1.6327838951660545,0.6200991963337574
20250905_174513,19679,19960,1.8720316473278915,-0.3117711988713658,-0.06058177598918781,-2.190906951585116,0.8799116499695137,-2.9538776597759218,0.5369408258924244
20250905_174513,26626,26750,0.8260922571838382,-1.1188914316782077,0.07649272297814709,-0.4063026347328255,0.42529731588525077,-4.355853460742338,2.2238619374009967
20250905_174513,28590,28827,1.5789021367142715,-0.21288155198975187,0.19031248417842755,-0.253307974360128,-0.2223567922524691,-0.08148257561671372,0.14734533235716857
20250905_174513,35202,35282,0.5329627465702181,-6.355243749886757,1.8962065376519404,-0.16534406607286226,-0.18980391197741778,-0.07255675987901034,-0.019226559196606322
20250905_174513,35655,35732,0.512976643573835,-0.06278483703209253,-0.12534111491613276,-0.5644816327490659,-0.023187841572076467,-0.24436176828253484,-0.1217039593028414
20250905_174513,35890,35983,0.6195691928878786,-0.6214970646146115,-0.012420919347431274,-0.19065043542931046,-0.13342961531976583,-0.9517945272686074,-2.9997844428561016
20250905_174513,36522,36833,2.071892677291723,-0.9517945272686074,-0.19862597951401015,-0.9513090058412603,0.5573372965601703,4.113597918331129,0.0923516507663335
20250905_174513,38215,38312,0.6462173302163896,-6.591557168039505,-0.20485530754769904,-0.0020638558616262355,1.0812975295394338,-0.008111439208920887,0.13369171090224155
20250905_174513,39667,39782,0.7661339481946886,-0.25990145568286915,-0.10485671256757204,-0.27327163410328786,-0.13191290247398724,-0.31266263867997796,-0.12198291741353283
20250905_174513,40027,40212,1.2324763514436297,-0.2676378585483945,-0.13191290247398724,-0.4987839785845297,-0.1386659564370129,-0.11222309245406756,-0.234102421243771
20250905_174513,40434,40571,0.9126987035014986,-0.49547313427592304,-0.13808536391888288,-0.21200734546313177,-0.29845185320597806,-6.312048176014405,4.00744122585143
20250905_174513,48872,49220,2.318387947580449,-0.45349801942707507,0.20020871197038934,-0.2985175520995002,0.2620625973098837,-0.7007489801825336,-0.296493238313528
20250905_174513,49392,49439,0.3131156136100032,-0.3047534486214453,0.12347564716942375,-0.6341638671186843,-0.296493238313528,-0.6056813424656016,0.010110264277760515
20250905_174513,60645,60716,0.47300443758106864,-0.2069740876730125,-0.09282901466101982,-0.07172613849859608,-0.11669762774173191,-0.01677389461795636,-0.08755804029755805
20250905_174513,70762,70933,1.1392078707938413,-0.6944493087339825,0.35236674668164286,-0.32996848866239337,-0.46381736525571243,-0.5193389496865438,-0.1921779420365099
20250905_174513,72419,72554,0.8993746348372432,-2.787612696381203,2.060143529946586,-4.994932866686832,2.7002641554082127,-2.606945513727663,1.3044701805775605
20250905_174513,75671,75742,0.47300443758106864,-0.29944688397183017,0.21785714957325242,-1.106283987383533,0.29137834164183046,-0.1687879923728371,3.594944008609091
20250905_174513,78383,78642,1.7254668920210814,-3.5239294564318855,2.3185655268021637,-3.2489624756828976,1.657654938723496,-5.712427058985965,3.1754854833479143
20250905_174513,81302,81481,1.1925041454508631,-5.409066245620928,-0.03739344097907031,-6.048985018385685,3.856208472220984,-2.23320160168751,1.3364303800713015
20250905_174513,102304,102350,0.3064535792778755,-0.871316674259566,0.08938932034143952,-1.1252391375649284,-0.3185506722997202,-10.811898488450964,4.87393101527116
20250905_174513,113839,113927,0.58625902122724,-0.240707964637325,-0.05130334342302622,-0.6784519016180484,-0.15716988123338899,-5.42972078653694,1.9291759065212437
20250905_174513,114488,114582,0.6262312272200063,-5.2422092517782595,0.2898511490649544,-0.013291193983779743,4.1214993231598775,0.11049874217667767,0.27004961949428274
20250905_174513,117376,117502,0.8394163258480937,-4.270984964771011,-0.05975176078998663,-1.8325359651578268,0.8228751707706993,-6.1486822644650365,0.7848002844254337
20250905_174513,124042,124203,1.072587527472564,-2.3947112023792543,-0.27192600751542734,-0.2532237530894245,-0.34964302877390835,-0.42840183188006337,-0.30801293411373193
20250905_174513,135630,135778,0.9859810811549037,-2.005310829072219,0.14489495609376812,-0.5372282409307739,-0.24466224852519014,0.22857170356515916,1.3432112465605672
20250905_174513,138139,138293,1.02595328714767,-1.0373311287910119,0.6032553908439349,-0.8338130357282296,2.1755031196851893,1.2817467849689332,0.39301429508125296
20250905_174513,141695,141786,0.6062451242236232,-0.19590316896966264,-0.030202413613255052,-0.9440421551235392,1.7980268944131585,-3.1850653143299854,1.8167512622046291
20250905_174513,145309,145485,1.17251804245448,-3.9665221297485753,-0.31460323263963913,-2.793012195315378,1.123432569683718,-0.6785930588660473,0.2190553368209222
20250905_174513,146002,146462,3.0645357927787544,-0.6319748540573406,0.20497835702823855,-0.15581876353299712,3.9948759498707447,0.14985902476791305,1.000366860891669
20250905_174513,147841,148456,4.097151114258552,-6.764740758635022,0.2678879229413816,-0.6410428091096035,0.012860806871785984,-0.06766306335655604,-0.19306560183379765
20250905_174513,148602,148710,0.7194997078697946,-0.42210109157780856,-0.05426026010846177,-0.06766306335655604,-0.23001856873101528,-0.43273488926631043,0.1296218376034539
20250905_174513,149050,149205,1.0326153214797977,-0.279242102653587,0.11310411447846162,-0.19369226441092113,0.13454098310093437,-0.26460301710359163,0.23475092262479455
20250905_174513,149235,149459,1.492295690396611,-0.2035765089201328,-0.09261559563304501,-0.25267142359283246,0.2135786497862559,-0.05143965940559377,1.4971339855244288
20250905_174513,161782,161850,0.4530183345846855,-0.09055686469720328,-0.3308757943860629,-0.6988269975360089,1.2787735481023492,-0.4875600348300694,0.41841731765001355
20250905_174513,162160,162292,0.87938853184086,-3.6125758772449257,0.7857521858885593,-0.2900691424829026,3.797149721647124,-0.017004171152488392,0.41976932057232136
20250905_174513,163465,163552,0.5795969868951123,-0.8531436585093398,-0.26000929321356625,-2.1689053468214867,-0.29023381062893283,-0.09890672734792427,2.5432181304925665
20250905_174513,171096,171179,0.5529488495666014,-2.279051821858914,-0.408265937895959,-1.861801010638938,0.44667335221203236,-0.5662832710028508,0.7227068722254074
20250905_174513,172048,172189,0.9393468408300095,-6.503055153500434,3.450374459466456,-0.18237374016462912,1.8043595343121337,-3.6603264362372254,0.1596907369029959
20250905_174513,172762,172889,0.8460783601802214,-4.110839178776212,-0.011430082001671582,-1.4023385171479337,1.9654484688748466,-0.04817559395588114,2.5743277718049113
20250905_174513,179371,179561,1.2657865231042682,-0.4199540970432488,0.07342762378956867,-0.25293366025036845,-0.25202078332077255,-7.614883662781969,4.39560264197505
20250905_181402,4710,4824,0.759471913862561,-0.26106022033280124,-0.2860989877068932,-0.3040596696685475,-0.14153838322056883,-5.534278428822461,5.377147963966579
20250905_181402,5967,6042,0.49965257490957954,-0.7043978658363089,-0.4272513196996368,-0.5730023683268223,-0.3869563809092983,-0.6306444705300683,-0.4116667915707699
20250905_181402,11636,11697,0.4063840942597914,-0.5971120700114817,-0.28082054454051314,-0.3598697024937668,-0.20935552008745623,-0.5171353394059743,-0.46204520437335567
20250905_181402,12290,12381,0.6062451242236232,-0.38955170075039897,-0.2847624368664494,-0.5908576078739532,-0.35069818571895994,-0.41582681383211056,-0.16010054562714718
20250905_181402,12684,12782,0.6528793645485172,-0.5826127333388132,-0.22610192164244167,-0.24076120498333545,-0.3488528476878301,-0.8247498321593068,-1.6714385247630263
20250905_181402,15048,15281,1.5522539993857605,-0.4703921635959728,-0.2668249633600203,-5.3167009596939865,4.383397844928456,-0.7767610811116615,-0.4124784010294373
20250905_181402,26601,26753,1.0126292184834145,-0.31995913088380423,-0.25909886367105844,-0.12599219329021003,-0.2813554114728402,-1.1440778423699483,-0.3795086144968605
20250905_181402,26826,26998,1.145869905125969,-0.20991729974375073,-0.26351495743220166,-1.1440778423699483,-0.3795086144968605,-0.27463154424515346,-0.17707657476339564
20250905_181402,28087,28364,1.8453835099993805,-0.35767949201974925,-0.38722883068442776,-0.029239302519976293,-0.2978464307370431,-1.97323905509853,-0.15339478162237827
20250905_181402,28503,28641,0.9193607378336264,-0.026826745960732066,-0.23147319406403852,-4.467887923180569,0.9010854651249515,-12.128771595895293,12.195705076843563
20250905_181402,31752,31827,0.49965257490957954,-0.5965878694617311,-0.32109361729934427,-0.8134190794988537,-0.4899301959433878,-0.3199365934390911,-0.319608845500845
20250905_181402,32518,32592,0.49299054057745184,-0.287569747153138,-0.33802327997872644,-0.8678137124620708,-0.24996547911138497,-0.8735739646523198,-0.352434624633635
20250905_181402,34189,34328,0.9260227721657541,-0.3014051547447969,-0.1872163923828146,-0.7015245535246454,-0.2602389101466063,-0.8107892807261058,-0.3912589160008593
20250905_181402,34540,34588,0.3197776479421309,-0.7251392153092456,-0.261244081633873,-0.5775349559758921,-0.5495349017584321,-0.46547979949039453,-0.7764035145205265
20250905_191445,56699,56813,0.7594703959772052,-2.4186717741842463,-0.03013071716097838,-7.438979496598539,1.5221130405732533,-3.490615346246131,0.7599828505238281
20250905_200953,16022,16117,0.6328936831880787,-0.09724636709741073,0.07420085665325862,-0.6556954506216472,1.9375212357575573,-4.189239496378644,0.833166736112235
20250905_200953,35481,35522,0.273143589586434,-0.6775860372122106,-0.34094358404185615,-0.25604286892493444,-0.09960020897146668,2.111201145205935,1.0418199828507608
20250905_200953,44407,44504,0.6462177607288804,-0.22432176488896297,-0.31561084109432325,0.013397239992794026,-0.8098695157886087,1.005247360165895,-0.028397151851452314
20250905_200953,48776,48892,0.7727964973664961,-0.5112824077783139,0.09612515395128964,-4.184341562697324,1.4782841668105746,-0.9568899083052966,0.43211592869090926
20250905_200953,49488,49572,0.5596112567136696,-0.9020989151029148,0.26379254389826884,-5.491563563408682,2.2371483946140875,-0.2595940126921818,0.03049873892081616
20250905_200953,53162,53273,0.739486303514492,-0.7960203553655535,-0.09275715645731285,-0.4757240053701138,-0.0814435050067609,1.6341143098615012,1.122766449192929
20250905_200953,71167,71261,0.6262316444176779,-3.564259848307954,0.2403606102215448,-1.0438905756228636,-0.07646378265143447,0.37081686821822896,0.9045653683785233
20250905_200953,89045,89211,1.1058984358865376,-1.2883820630134362,-0.31102106085490716,-1.0734654873297453,0.41026455477586277,-0.6793229278039199,-0.09727155267257243
20250905_200953,89395,89490,0.6328936831880787,-0.9329787615746318,-0.2662187699432565,-0.706701255514261,0.33444606718558073,-0.6619269947042137,0.24237311640729609
20250905_200953,89688,89786,0.6528797994992812,-0.7013868850119127,-0.06900885606056933,-0.5879610998034352,0.2653877325979776,-0.603726309314106,-0.10934203991515233
20250905_200953,91551,91671,0.7994446524480995,-4.363422222982497,0.12401442754512029,0.6326249813424345,0.4161773537049569,0.04785809931294119,0.7874320702941723
20250905_200953,95221,95269,0.31977786097923977,-0.33247970177465197,-0.03340033367794501,-0.3234532241547541,-0.13257624897687056,-0.3704134747026774,-0.056999324917856725
20250905_200953,95440,95568,0.852740962611306,-0.28069181988865505,-0.21754282781084264,-0.28533820427805107,-0.05049260584603962,-1.093239135134947,1.02478127445999
20250905_200953,101905,102016,0.739486303514492,-1.4477902113266443,0.13319122839264225,-0.30885145354321614,-0.30715208765918456,-2.64745714129793,0.9730359928346783
20250905_200953,104582,104723,0.9393474666265168,-0.24352854003254415,-0.0678278993541062,-0.5427535970549757,-0.3558524502759315,-8.035053681043815,2.7819624857833136
20250905_200953,110110,110281,1.1392086297385418,-0.8490609683579775,0.19127443972313637,-0.7459812056726576,-0.21082319081848824,0.5004139213601424,1.3867248993936423
20250905_200953,117835,117960,0.8327548463001035,-1.121622987849849,0.36974487011654933,-0.1212476197096224,-0.12453150456986105,-0.08297179160736946,0.10805277424407668
20250905_200953,120382,120510,0.852740962611306,-0.4202633930318705,-0.8557374177787542,0.30305677970184364,-0.05980648878769458,-0.6455004161723766,-0.1404256092079007
20250905_200953,120802,120842,0.26648155081603314,0.141302444271146,-0.05144393044162277,0.9774209470096533,0.3633791920418046,0.09001774069738071,0.3430245396348186
20250905_200953,123295,123367,0.47966679146885965,-0.3488967027712171,-0.9499592655086122,-0.3290411870584328,-0.15692359106589307,0.10995557532000114,2.436299156524717
20250905_200953,128430,128507,0.5129769853208638,-0.3591033267281143,-0.43636079293059366,0.08565741356838846,2.463827570484876,0.4693536653570214,1.0069737293837169
20250905_200953,135148,135303,1.0326160094121284,-5.087645091305689,0.34323407164093617,-0.570305440579973,2.945501723415446,0.6906443716491899,-0.24279985678633578
20250905_200953,135985,136086,0.6728659158104837,-0.6002380711025971,-0.39310985724119707,-0.13080332162840688,-0.5484877870295967,-1.0701868653124098,0.43263875022466897
20250905_200953,139167,139258,0.6062455281064754,-0.4296515816392616,0.04387416051507517,-1.086273832432658,2.5788046317432904,-0.07324235205838589,0.3331827503457461
20250905_200953,139988,140067,0.5263010628616654,-5.686808376957451,0.24194180088127276,-0.24470069694935234,2.75534185648763,-0.07311731767706882,0.4358088097523808
20250905_200953,153461,153552,0.6062455281064754,-0.648521437744146,0.10005784829642184,-0.1175374513074894,2.5087894136361952,-1.377003644570699,-0.029921776770399477
20250905_200953,155387,155445,0.38639824868324807,-1.6545192828334883,0.0957465585953626,-0.2024842373076941,-0.07852990410232673,-0.22445046262696688,-0.31748909251769214
20250905_200953,175370,175424,0.3597500936016447,-0.12357100136797651,-0.0279684864482972,-0.16239092442971342,-0.21936453799280642,0.5099877642041117,-0.3052535115612449
20250905_200953,175910,176080,1.132546590968141,0.5099877642041117,-0.2479230918158368,0.011103288610694787,0.6464784572334767,-0.11318723700077901,-0.4834381215530796
20250905_203607,4042,4092,0.33310193852004144,-3.085990611784571,0.4987571124333625,-1.4434771712169745,4.580911013845476,1.1972563518392727,0.5768699878659586
20250905_210254,13991,14100,0.7261622259736903,-0.34048603027866176,-0.28088137506263694,-0.06117962640015752,-0.23508450660984379,-0.17798691567544445,-0.26810731895506595
20250905_210254,14126,14281,1.0326160094121284,-0.16105917486308124,-0.09795021274122646,-0.17798691567544445,-0.3836305387240866,9.433657768243883,-1.9398739081842478
20250905_210254,16619,16779,1.0659262032641326,-0.10834338850910356,-1.495896094491717,-0.16065454874197924,-0.1814036561204037,-0.11941868151132543,-0.13665690220343069
20250905_210254,16807,17001,1.2924355214577607,-0.1010692364227892,-0.11705361060590302,-0.11941868151132543,-0.1399884523439114,-0.34549519082997954,-0.11922110315087271
20250905_210254,32888,32937,0.3264398997496406,-0.47067615919600464,-0.057330736812003666,-0.37009823462145236,-0.4603532693296146,-0.8693540190406059,0.5594522570594451
20250905_210254,33785,33842,0.37973620991284723,-2.0056268036750335,-0.002010628005832762,-5.007906437642997,1.2425787595185915,-7.994653324661285,2.362423793303894
20250905_210254,34986,35028,0.2798056283568348,-0.413856814280132,0.3236331451854276,-0.4215405001207056,-0.15587110053200884,-0.2986402741291115,-0.16959794540086853
20250905_210254,35165,35292,0.8460789238409052,-0.4768718752599982,-0.1424634502518935,-0.2617004352829399,-0.2616447850648297,0.24103874351889282,2.053523520178184
20250905_210254,41501,41676,1.165856784820145,-4.758083425566454,0.8358691808030895,-0.40228182362919657,0.21279723431026923,-0.43220834342866343,0.061918895449310764
20250905_210254,55525,55701,1.172518823590546,-1.5795740689035538,0.1195014527562895,-0.5736800301768178,-0.37249210688921663,-0.8575646880518979,-0.12673043572857925
20250905_210254,57964,58048,0.5596112567136696,-7.183800210064513,1.72887960358052,-1.933070501192884,-0.20409621194994873,-0.18671067295509544,-0.06584562068058142
20250905_210254,58327,58474,0.9793196992489218,-1.933070501192884,-0.11823870540560061,-0.14429631209794766,-0.17367051469635056,-0.9014770328563999,-0.4204250202266061
20250905_210254,59699,59741,0.2798056283568348,-0.28751386534335344,0.09277132531394715,-2.579583443029239,0.8475661369823866,-0.20775460276199353,-0.10790078392789135
20250905_210254,60100,60217,0.779458536136897,-2.4829331037917854,0.4931337157025224,0.31737937456207316,2.3770226184475822,0.14851178870122314,0.5726569384781891
20250905_210254,63614,63666,0.3464260160608431,-0.4202584877170465,-0.037309810330394114,-0.24942542442118007,-0.04123413399378117,-0.209429709479396,-0.07999362908178322
20250905_210254,65052,65130,0.5196390240912646,-6.077909050603228,0.8662107020164416,-0.2417470877813706,0.27085517454121566,-1.5482014389460328,0.46304096520284743
20250905_210254,65210,65301,0.6062455281064754,-0.1664183531683287,-0.06261850194851672,-1.9020051403095184,0.614518383344028,-0.4521201005980688,2.926293454642815
20250905_210254,73157,73320,1.085912319575335,-1.24048205250193,-0.36156788090542963,-0.4765716114952624,-0.1447479884027372,-0.38482531010076604,-0.3439301791846782
20250905_210254,75603,75701,0.6528797994992812,-1.1177049063700484,-0.09384353101843926,-0.07382279204583038,0.10596732029499374,-5.848527057446008,2.062122503465547
20250905_210254,89081,89380,1.9919495923498478,-5.583918404985431,0.27054822547679536,-0.06957833596681182,-0.007316435591057551,-0.4815413281143224,-0.0179138560372857
20250905_210254,89485,89780,1.9653014372682445,-0.08971551060102716,-0.05994168374380875,0.22825666648499268,1.1552918134701633,0.29269643644765225,0.9276444552430312
20250905_210254,103382,103429,0.31311582220883893,-5.463064262496137,-0.011528236479166006,0.9792320258078907,3.1647923611690465,0.5262334799809767,0.3795483410582984
20250905_210254,108215,108342,0.8460789238409052,-0.22045771910974238,0.010429819595279504,-7.308189062391818,2.292587342710077,-0.7185609891169586,0.0989623513128183
20250905_210254,108630,108961,2.205134833002674,-6.809040885174119,0.9549317520553403,0.029219363775399135,-0.05665086696221854,-3.0153874039511974,-1.5099051042488352
20250905_210254,136165,136335,1.132546590968141,-1.1363027919090498,-0.006570148500741183,0.1010330561221299,-0.14172596570981333,-6.716688981402281,1.5483594716440503
20250905_210254,139017,139165,0.9859817380193227,-4.594577333703633,1.2594185547507954,2.3107115249337893,3.227169237255515,0.6103403784542989,-2.0358205338403135
20250905_210254,141868,141938,0.466342713928058,-1.0088167379513346,0.13845023928498706,-0.33660014968188723,-0.10320428662086756,0.16136138166846736,3.206183030346569
20250905_210254,141963,142055,0.6129075668768762,-0.5932910951436713,-0.044784115060490105,-0.2364176282447679,-0.08431995876874124,0.1835013310825266,3.3001666464535386
20250905_210254,152166,152349,1.2191530949833516,-8.577376942316215,0.8048678761854756,-2.433650483459695,0.3191207435999042,-6.20407956111565,1.8620252088872926
20250905_210254,159931,160134,1.3523938703913683,-0.4462272442277219,-0.37804915284542373,-0.3996795785725692,-0.2762599441762362,0.15027411275753988,1.772541254333831
20250905_210254,165258,165853,3.963913068388493,-4.634869940228478,0.5534647392562263,0.40298234759480633,0.014624413681005222,0.01929008816229709,-0.17134365816028116
20250905_210254,166295,166408,0.7528103810552936,0.021209548433816738,-0.19180172732850337,-0.7457056905572106,0.10999432391675842,-0.14899057757399142,-0.31791324340323035
20250905_210254,166508,166806,1.985287553579447,-0.3424170327689941,0.06548382016740742,0.22905934050706916,-0.43296856737880673,0.05807034180645002,-0.11804770684422837
20250905_210254,166944,167139,1.2990975602281616,0.10078325809068936,-0.430285826057425,0.03854173902575655,-0.12580365451412964,-0.08794651917260313,1.007536371836783
20250905_210254,172184,172223,0.2598195120456323,-0.1021209604928289,-0.7251814632784267,-0.06833988961043912,-0.3878028826215532,0.06269270032484299,2.810251961858768
20250905_210254,174193,174303,0.7328242647440911,-4.774447107529039,0.17684234796377354,-0.04544661062671897,-0.2139920956772763,-0.16567737062160615,-0.1161786418358777
