lag_s,male_p25,male_p50,male_p75,female_p25,female_p50,female_p75,far_p50,null_p50,null_p25,null_p75
-4.2237607192917945,0.7145695963453751,1.0667757239209115,1.4922596428122479,1.3524034850533273,1.645684620376379,1.923549750288129,0.8721997188303305,1.0084294222773287,0.9615199462212254,1.0295340973284937
-4.217098636138338,0.7145695963453751,1.0667757239209115,1.4922596428122479,1.3524034850533273,1.645684620376379,1.8602966838415758,0.909564358614261,1.0045881784353279,0.9630206208428477,1.0298297165539712
-4.21043655298488,0.7145695963453751,1.0667757239209115,1.4418148911181379,1.3524034850533273,1.615380496761155,1.8095415167534321,0.9177780874743164,0.9977900884274431,0.96431674975944,1.0310924584850056
-4.203774469831423,0.7145695963453751,1.0667757239209115,1.4406893643962717,1.3524034850533273,1.615139663802228,1.8095415167534321,0.9279913752827846,1.0006727735792524,0.9614055603478996,1.0305686658188764
-4.197112386677966,0.7145695963453751,1.1401764537217474,1.4406893643962717,1.3524034850533273,1.615139663802228,1.8095415167534321,0.9353524671704003,1.0050030685872546,0.9668166637201063,1.025058638938526
-4.190450303524509,0.7238449382297102,1.1401764537217474,1.4406893643962717,1.3524034850533273,1.615139663802228,1.8095415167534321,0.9353524671704003,1.0036569256554704,0.9644796113152829,1.023752761894657
-4.183788220371052,0.7238449382297102,1.1861982759178373,1.4406893643962717,1.3524034850533273,1.615139663802228,1.8095415167534321,0.9353524671704003,1.0041656694713983,0.9685575740920884,1.0308367548539672
-4.177126137217595,0.7238449382297102,1.14314435992677,1.3917028400778642,1.3524034850533273,1.615139663802228,1.8095415167534321,0.9353524671704003,1.0072471209434521,0.9753765082834517,1.0337538629837744
-4.170464054064138,0.7478077188411192,1.1858343621397598,1.39067679193069,1.3524034850533273,1.615139663802228,1.8095415167534321,0.9712913719861993,1.0068974918108742,0.9715948530987514,1.0297635087725026
-4.16380197091068,0.7478077188411192,1.1860320179157893,1.4406893643962717,1.3524034850533273,1.615139663802228,1.8095415167534321,0.9602121904858019,1.0061494632061945,0.9742740250929373,1.0315326547225105
-4.157139887757223,0.7478077188411192,1.1860320179157893,1.3916979307565853,1.2927878188204958,1.615139663802228,1.8095415167534321,0.9097233556649856,1.00452153301431,0.9730969260590863,1.0315138509869684
-4.150477804603766,0.6640873612640574,1.1776135267991181,1.3348759146250124,1.2902400573271229,1.615139663802228,1.8095415167534321,0.9097233556649856,1.0084234005728323,0.9726485552643189,1.0307954733437334
-4.143815721450309,0.6636173157328518,1.1168150323568369,1.3595662928286347,1.2902400573271229,1.615139663802228,1.7782904000428912,0.9097233556649856,1.0067464453588135,0.9752512673347385,1.0300374432050632
-4.137153638296852,0.6636173157328518,1.1164539700072176,1.3592270041802852,1.2902400573271229,1.615139663802228,1.8441452184891693,0.9097233556649856,1.0070423171954217,0.9792762592739648,1.0273724568982536
-4.130491555143395,0.5852190364099166,1.1164539700072176,1.3592270041802852,1.2902400573271229,1.615139663802228,1.8441452184891693,0.9097233556649856,1.008887868399234,0.9754754065168252,1.032625490476652
