speed_bl_s_t0,speed_bl_s_t1,speed_rel_t0,speed_rel_t1
0.40046877847984375,0.09574131810402206,1.145358683239833,0.06414976184328193
0.1337443114136584,0.5858051163196105,0.251250769625637,0.49240277129927573
0.2872133836614923,0.20416110549089844,0.539556284143864,0.17160910912972308
0.11570840348193571,0.5295125453801013,0.217368687458218,0.4450856394375383
0.1196442662997452,0.08742714592929544,0.22476256127358366,0.0734875263856246
0.34822081442781644,0.8033260771574277,0.6541642534167639,0.6752416044681298
0.3103797618834235,0.2399253351226327,0.5830764181680793,0.20167099369414798
0.6481673531549831,0.3372929631958297,1.2176409194908797,0.28351406498600307
0.4252953554852834,0.49193071061953425,0.7989557406549547,0.41349595359990515
0.6022743876916771,0.6582190564467145,1.1314268385241368,0.5532708378387147
0.4365420050593006,0.8500419220797205,0.8200835877485178,0.7145089492940734
0.4910771091162373,0.26569343052705957,0.9225327066762051,0.2233305545869574
0.24761855436423383,0.6410947010966876,0.46517382085267417,0.5388768358128493
0.097034353002973,0.5064328769887229,0.18228779687472338,0.42568585551625443
0.9986302327635009,0.386621554737332,1.8760170948671486,0.3249775730753957
0.16266322952657827,0.3015408273909022,0.30557756944098885,0.25346234597607636
0.8108543676994611,0.5859038689320026,1.523263171236407,0.4924857785292576
0.25657509265104766,0.9332840599243132,0.481999487035839,0.7844787365521121
0.5209338137840693,1.2970249168178158,0.9786212232417932,1.0902237718539456
0.6465499327693013,0.23023442288212906,1.2146024492007015,0.1935252265939532
0.2394914334343879,0.9218076882516985,0.44990629009281347,0.7748321884789934
0.1792431448924465,0.5765426141387042,0.33672443805896063,0.48461710740528635
0.45017988043411983,0.24752889022447322,0.845703568499579,0.20806221749805603
0.3123485889778884,0.6506612023080134,0.586775037701991,0.5469180283133337
0.7035140134713613,0.19249960223657314,1.3216146201568404,0.1618069473527467
2.50192205233755,0.4009857234459217,4.700086564795511,0.33705148004970925
0.17169996730561043,0.3750220210316103,0.322553897614413,0.31522750025534113
0.27888763493806557,0.372850492037988,0.5239156131324388,0.31340220569128174
0.26652150362860194,0.3658716222124157,0.500684718480144,0.307536065661235
0.17890854074067455,0.7485574812594059,0.33609585393628627,0.6292054609639777
0.2983219110225051,0.13468531867209027,0.9507718636936893,0.23888448526965003
0.1260021435864941,0.13514925937987926,0.2711847350271863,0.11360427679277307
0.09715652930590038,0.12138861102659575,0.20910253513183705,0.10203729883412677
0.07860178336793845,1.0498599596220075,0.16916858069693558,0.8824952648190728
0.07963312347089226,0.1908899365406052,0.17138825478010267,0.16045898651030532
0.2477798969327849,0.19220545287347432,0.5332776394288519,0.1615647882164368
0.3323973459821361,0.7350334194215,0.7153932752900213,0.6178571781676393
0.2196020679715078,0.42486617716655056,0.47263266258161374,0.35713562184641917
0.17670576194808574,0.1489376705509456,0.3803102381252277,0.12519459172603856
1.9854759931849033,0.6279877061708834,4.273187469585247,0.5278762867191631
0.44894984139181887,0.6936313580023533,0.9662402584029347,0.5830552764270488
1.41950256741994,0.6671049280554473,3.055086339479139,0.5607575893820759
0.15678392502874533,0.38695429064829506,0.3374339987815882,0.32526750455507636
0.3346086696296142,0.17006288519229942,0.7201525373178855,0.14295210473376724
0.12804283292037005,0.4671805463932063,0.27557675392883363,0.3927043947423531
0.6209246327525971,0.4851194889387653,1.3363683919335712,0.4077835790728204
0.859031811931907,0.24862639228870864,1.8488281839329603,0.2089913153586996
0.04674428318310298,0.44199376802718077,0.10060413012215051,0.37153279710178044
0.4179571254462882,0.9983160211197668,0.8995370165196556,0.8391682655926901
0.7971012791789415,0.546512221000232,1.715539855364353,0.4593893145254393
0.7619508339744533,0.4730589275878797,1.6398882521650524,0.39764566669158385
0.03782321811616699,0.19976004238906953,0.08140400703316014,0.1679150537104794
0.2044905679543813,0.24255102335373818,0.4401093418557667,0.20388445870796051
0.11853782292484849,0.17348704439505153,0.255119851024663,0.14583039745721138
1.6439259798468417,0.2994039986903832,3.5380956113897306,0.2516741482428666
0.17177926277989947,0.15462838484781627,0.3697073123851655,0.12997811392287964
1.2492169838790144,0.9189329000488199,2.688593758185899,0.7724401007459304
0.26321131431165073,0.38425407005114803,0.5664894937185292,0.32299774288914224
