dataset,session_name,cell,idf1,accuracy,grouping_accuracy,frames_perfectly_grouped,switches,sw_per_100k,coverage,n_gt_dets,identities,animals,frames,runtimeSeconds,fps
bedding,2024_05_05_F1_F2,C1_sigma0,1.0,1.0,,,0,0.0,1.0,1080000,2,2,90000,87.146,1032.7
bedding,2024_05_05_F1_F2,C1_sigma1,1.0,1.0,,,0,0.0,1.0,1080000,2,2,90000,85.947,1047.2
bedding,2024_05_05_F1_F2,C1_sigma10,0.792337,0.792337,,,4,0.37,1.0,1080000,2,2,90000,87.906,1023.8
bedding,2024_05_05_F1_F2,C1_sigma2,1.0,1.0,,,0,0.0,1.0,1080000,2,2,90000,84.746,1062.0
bedding,2024_05_05_F1_F2,C1_sigma20,0.735439,0.735439,,,22,2.037,1.0,1080000,2,2,90000,90.077,999.1
bedding,2024_05_05_F1_F2,C1_sigma3,0.999998,0.999998,,,0,0.0,1.0,1080000,2,2,90000,83.622,1076.3
bedding,2024_05_05_F1_F2,C1_sigma5,0.999994,0.999994,,,0,0.0,1.0,1080000,2,2,90000,88.772,1013.8
bedding,2024_05_05_F1_F2,C2_drop0.1,0.792555,0.792558,,,2,0.206,0.999992,972139,2,2,90000,81.491,1104.4
bedding,2024_05_05_F1_F2,C2_drop0.25,0.700617,0.700962,,,28,3.452,0.999016,811016,2,2,90000,78.367,1148.4
bedding,2024_05_05_F1_F2,C2_drop0.5,0.779274,0.791796,,,71,13.149,0.968862,539954,2,2,90000,65.546,1372.7
bedding,2024_05_05_F1_F2,C2b_nodedrop0.25,0.83198,0.83198,,,2,0.185,1.0,1080000,2,2,90000,80.846,1113.2
bedding,2024_05_05_F1_F2,C2b_nodedrop0.5,0.775377,0.775377,,,12,1.111,1.0,1079999,2,2,90000,67.866,1326.1
bedding,2024_05_05_F1_F2,C3_occl0.25,0.78464,0.784713,,,10,0.983,0.999814,1017154,2,2,90000,83.378,1079.4
bedding,2024_05_05_F1_F2,C3_occl0.5,0.668908,0.670335,,,92,9.644,0.995751,953956,2,2,90000,78.826,1141.7
bedding,2024_05_05_F1_F2,C4_com_sigma0,0.999996,0.999996,,,0,0.0,1.0,1080000,2,2,90000,23.571,3818.3
bedding,2024_05_05_F1_F2,C4_com_sigma3,0.999576,0.999576,,,2,0.185,1.0,1080000,2,2,90000,24.744,3637.2
bedding,2024_05_05_F1_F2,C4u_comused_sigma0,0.999996,0.999996,0.999996,0.999978,0,0.0,1.0,1080000,2,2,90000,18.092,4974.6
bedding,2024_05_05_F1_F2,C4u_comused_sigma3,0.99955,0.99955,0.99955,0.997356,2,0.185,1.0,1080000,2,2,90000,19.191,4689.7
bedding,2024_05_05_F1_F2,C7_cams2,0.782811,0.782811,0.990478,0.980956,2,0.556,1.0,360000,2,2,90000,41.746,2155.9
bedding,2024_05_05_F1_F2,C7_cams3,1.0,1.0,1.0,1.0,0,0.0,1.0,540000,2,2,90000,57.894,1554.6
bedding,2024_05_05_F1_F2,C7_cams4,0.999994,0.999994,0.999994,0.999978,0,0.0,1.0,720000,2,2,90000,64.742,1390.1
bedding,2024_05_05_F1_F2,C7_cams5,1.0,1.0,1.0,1.0,0,0.0,1.0,900000,2,2,90000,64.912,1386.5
bedding,2024_05_05_F1_F2,C7b_cams2_sigma10,0.866972,0.866972,0.998172,0.996344,14,3.889,1.0,360000,2,2,90000,40.914,2199.7
bedding,2024_05_05_F1_F2,C7b_cams3_sigma10,0.868944,0.868944,0.999778,0.999333,2,0.37,1.0,540000,2,2,90000,58,1551.7
bedding,2024_05_05_F1_F2,C7b_cams4_sigma10,0.999958,0.999958,0.999958,0.999856,2,0.278,1.0,720000,2,2,90000,64.539,1394.5
bedding,2024_05_05_F1_F2,C7b_cams5_sigma10,0.792336,0.792336,0.999969,0.999878,6,0.667,1.0,900000,2,2,90000,72.288,1245.0
bedding,2024_05_05_F1_F2,C7c_cams2_sigma0,1.0,1.0,1.0,1.0,0,0.0,1.0,360000,2,2,90000,46.901,1918.9
bedding,2024_05_05_F1_F2,C7c_cams3_sigma0,1.0,1.0,1.0,1.0,0,0.0,1.0,540000,2,2,90000,63.156,1425.0
bedding,2024_05_05_F1_F2,C7c_cams4_sigma0,1.0,1.0,1.0,1.0,0,0.0,1.0,720000,2,2,90000,75.169,1197.3
bedding,2024_05_05_F1_F2,C7c_cams5_sigma0,1.0,1.0,1.0,1.0,0,0.0,1.0,900000,2,2,90000,81.722,1101.3
bedding,2024_05_05_F1_F2,C7d_cams2_drop25,0.85326,0.996153,0.996173,0.992373,447,165.56,0.749101,269993,2,2,90000,44.842,1999.4
bedding,2024_05_05_F1_F2,C7d_cams3_drop25,0.804872,0.831886,0.9998,0.999328,44,10.877,0.937096,404536,2,2,90000,59.615,1509.5
bedding,2024_05_05_F1_F2,C7d_cams4_drop25,0.619563,0.624388,0.999797,0.999321,50,9.265,0.984665,539678,2,2,90000,63.16,1424.9
bedding,2024_05_05_F1_F2,C7d_cams5_drop25,0.734067,0.735546,0.999946,0.999711,12,1.778,0.995987,675016,2,2,90000,71.03,1267.1
bedding,2024_05_05_F1_F2,C7d_cams6_drop25,0.58626,0.586555,0.999897,0.999489,22,2.717,0.998995,809656,2,2,90000,81.57,1103.3
bedding,2024_05_05_F1_F2,C7e_cams2_s3drop25,0.52417,0.61132,0.981175,0.962041,2348,869.247,0.750454,270119,2,2,90000,41.842,2143.3
bedding,2024_05_05_F1_F2,C7e_cams3_s3drop25,0.767652,0.793033,0.999755,0.999203,58,14.311,0.937975,405290,2,2,90000,60.299,1492.1
bedding,2024_05_05_F1_F2,C7e_cams4_s3drop25,0.804014,0.810491,0.999833,0.999443,32,5.924,0.984143,540139,2,2,90000,69.062,1303.2
bedding,2024_05_05_F1_F2,C7e_cams5_s3drop25,0.774049,0.775612,0.999902,0.999544,14,2.075,0.995978,674817,2,2,90000,73.067,1231.7
bedding,2024_05_05_F1_F2,C7f_cams2_s3drop10,0.75022,0.791786,0.999983,0.999942,8,2.468,0.900245,324103,2,2,90000,45.337,1985.0
bedding,2024_05_05_F1_F2,C7f_cams3_s3drop10,0.827904,0.832053,0.99983,0.999455,24,4.936,0.990077,486228,2,2,90000,60.154,1496.2
bedding,2024_05_05_F1_F2,C7f_cams4_s3drop10,0.943002,0.943479,0.99996,0.999822,6,0.926,0.998988,648066,2,2,90000,68.677,1310.5
bedding,2024_05_05_F1_F2,C7f_cams5_s3drop10,0.736219,0.736254,0.999947,0.999744,6,0.74,0.999904,810388,2,2,90000,77.623,1159.5
bedding,2024_05_05_F1_F2,C8_drop50_sigma0,0.983098,0.99897,0.999622,0.998572,74,13.701,0.96872,540123,2,2,90000,69.605,1292.8
bedding,2024_05_05_F5_F3,C1_sigma0,1.0,1.0,,,0,0.0,1.0,1080000,2,2,90000,83.068,1083.4
bedding,2024_05_05_F5_F3,C1_sigma1,1.0,1.0,,,0,0.0,1.0,1080000,2,2,90000,83.786,1074.2
bedding,2024_05_05_F5_F3,C1_sigma10,0.999644,0.999644,,,18,1.667,1.0,1080000,2,2,90000,86.118,1045.1
bedding,2024_05_05_F5_F3,C1_sigma2,0.999998,0.999998,,,0,0.0,1.0,1080000,2,2,90000,83.481,1078.1
bedding,2024_05_05_F5_F3,C1_sigma20,0.857748,0.857748,,,56,5.185,1.0,1080000,2,2,90000,85.472,1053.0
bedding,2024_05_05_F5_F3,C1_sigma3,1.0,1.0,,,0,0.0,1.0,1080000,2,2,90000,83.248,1081.1
bedding,2024_05_05_F5_F3,C1_sigma5,0.999994,0.999994,,,0,0.0,1.0,1080000,2,2,90000,85.552,1052.0
bedding,2024_05_05_F5_F3,C2_drop0.1,0.999976,0.999981,,,2,0.206,0.99999,972159,2,2,90000,79.344,1134.3
bedding,2024_05_05_F5_F3,C2_drop0.25,0.999472,0.999962,,,2,0.247,0.99902,810578,2,2,90000,76.06,1183.3
bedding,2024_05_05_F5_F3,C2_drop0.5,0.736425,0.748146,,,52,9.613,0.96915,540932,2,2,90000,61.221,1469.6
bedding,2024_05_05_F5_F3,C2b_nodedrop0.25,0.999994,0.999994,,,0,0.0,1.0,1080000,2,2,90000,81.981,1097.8
bedding,2024_05_05_F5_F3,C2b_nodedrop0.5,0.857757,0.857757,,,56,5.185,1.0,1080000,2,2,90000,72.468,1241.9
bedding,2024_05_05_F5_F3,C3_occl0.25,0.999907,0.999955,,,8,0.76,0.999904,1051951,2,2,90000,75.613,1190.3
bedding,2024_05_05_F5_F3,C3_occl0.5,0.889536,0.890277,,,48,4.686,0.998336,1024375,2,2,90000,84.773,1061.6
bedding,2024_05_05_F5_F3,C4_com_sigma0,0.999998,0.999998,,,0,0.0,1.0,1080000,2,2,90000,23.755,3788.7
bedding,2024_05_05_F5_F3,C4_com_sigma3,0.999943,0.999943,,,0,0.0,1.0,1080000,2,2,90000,24.59,3660.0
bedding,2024_05_05_F5_F3,C4u_comused_sigma0,0.999998,0.999998,0.999998,0.999989,0,0.0,1.0,1080000,2,2,90000,18.174,4952.1
bedding,2024_05_05_F5_F3,C4u_comused_sigma3,0.999946,0.999946,0.999946,0.999678,0,0.0,1.0,1080000,2,2,90000,18.651,4825.5
bedding,2024_05_05_F5_F3,C7_cams2,1.0,1.0,1.0,1.0,0,0.0,1.0,360000,2,2,90000,42.188,2133.3
bedding,2024_05_05_F5_F3,C7_cams3,0.878622,0.878622,0.998081,0.994244,2,0.37,1.0,540000,2,2,90000,53.147,1693.4
bedding,2024_05_05_F5_F3,C7_cams4,1.0,1.0,1.0,1.0,0,0.0,1.0,720000,2,2,90000,59.686,1507.9
bedding,2024_05_05_F5_F3,C7_cams5,0.999998,0.999998,0.999998,0.999989,0,0.0,1.0,900000,2,2,90000,71.117,1265.5
bedding,2024_05_05_F5_F3,C7b_cams2_sigma10,0.638128,0.638128,0.999817,0.999633,24,6.667,1.0,360000,2,2,90000,41.603,2163.3
bedding,2024_05_05_F5_F3,C7b_cams3_sigma10,0.728993,0.728993,0.997615,0.992844,22,4.074,1.0,540000,2,2,90000,58.291,1544.0
bedding,2024_05_05_F5_F3,C7b_cams4_sigma10,0.857992,0.857992,0.999819,0.999433,22,3.056,1.0,720000,2,2,90000,64.489,1395.6
bedding,2024_05_05_F5_F3,C7b_cams5_sigma10,0.999833,0.999833,0.999844,0.999467,12,1.333,1.0,900000,2,2,90000,73.227,1229.1
bedding,2024_05_05_F5_F3,C7c_cams2_sigma0,1.0,1.0,1.0,1.0,0,0.0,1.0,360000,2,2,90000,46.846,1921.2
bedding,2024_05_05_F5_F3,C7c_cams3_sigma0,1.0,1.0,1.0,1.0,0,0.0,1.0,540000,2,2,90000,68.712,1309.8
bedding,2024_05_05_F5_F3,C7c_cams4_sigma0,1.0,1.0,1.0,1.0,0,0.0,1.0,720000,2,2,90000,75.575,1190.9
bedding,2024_05_05_F5_F3,C7c_cams5_sigma0,1.0,1.0,1.0,1.0,0,0.0,1.0,900000,2,2,90000,83.841,1073.5
bedding,2024_05_05_F5_F3,C7d_cams2_drop25,0.855629,0.99878,0.9988,0.997526,153,56.619,0.749283,270229,2,2,90000,43.351,2068.6
bedding,2024_05_05_F5_F3,C7d_cams3_drop25,0.846525,0.874649,0.999947,0.999772,15,3.702,0.937695,405151,2,2,90000,58.64,1534.5
bedding,2024_05_05_F5_F3,C7d_cams4_drop25,0.867916,0.874821,0.999945,0.999788,10,1.853,0.984337,539677,2,2,90000,65.945,1364.8
bedding,2024_05_05_F5_F3,C7d_cams5_drop25,0.621841,0.623074,0.999946,0.999711,10,1.482,0.99605,674709,2,2,90000,76.378,1178.3
bedding,2024_05_05_F5_F3,C7d_cams6_drop25,0.999471,0.999953,0.999956,0.999756,8,0.988,0.999037,810113,2,2,90000,75.139,1197.8
bedding,2024_05_05_F5_F3,C7e_cams2_s3drop25,0.85712,0.999946,0.999946,0.999849,14,5.183,0.750036,270139,2,2,90000,41.951,2137.2
bedding,2024_05_05_F5_F3,C7e_cams3_s3drop25,0.967519,0.999826,0.999863,0.999533,26,6.428,0.937398,404474,2,2,90000,60.394,1489.8
bedding,2024_05_05_F5_F3,C7e_cams4_s3drop25,0.617687,0.622649,0.999923,0.999655,12,2.221,0.984187,540193,2,2,90000,69.079,1302.8
bedding,2024_05_05_F5_F3,C7e_cams5_s3drop25,0.873338,0.874975,0.999944,0.9997,6,0.888,0.996264,675404,2,2,90000,67.14,1340.5
bedding,2024_05_05_F5_F3,C7f_cams2_s3drop10,0.828805,0.874559,0.999979,0.999942,10,3.085,0.900569,324144,2,2,90000,47.145,1908.9
bedding,2024_05_05_F5_F3,C7f_cams3_s3drop10,0.994924,0.99999,0.99999,0.999956,6,1.235,0.989921,485948,2,2,90000,61.539,1462.5
bedding,2024_05_05_F5_F3,C7f_cams4_s3drop10,0.99951,0.999986,0.999986,0.9999,0,0.0,0.999049,647766,2,2,90000,68.009,1323.4
bedding,2024_05_05_F5_F3,C7f_cams5_s3drop10,0.999924,0.999972,0.999972,0.999856,0,0.0,0.999904,810588,2,2,90000,75.172,1197.3
bedding,2024_05_05_F5_F3,C8_drop50_sigma0,0.6523,0.662746,0.999753,0.999011,36,6.666,0.968965,540070,2,2,90000,66.108,1361.2
bedding,2024_05_07_F1_F3,C1_sigma0,1.0,1.0,,,0,0.0,1.0,1080000,2,2,90000,85.419,1053.6
bedding,2024_05_07_F1_F3,C1_sigma1,1.0,1.0,,,0,0.0,1.0,1080000,2,2,90000,87.415,1029.6
bedding,2024_05_07_F1_F3,C1_sigma10,1.0,1.0,,,0,0.0,1.0,1080000,2,2,90000,87.046,1033.9
bedding,2024_05_07_F1_F3,C1_sigma2,1.0,1.0,,,0,0.0,1.0,1080000,2,2,90000,86.363,1042.1
bedding,2024_05_07_F1_F3,C1_sigma20,0.999994,0.999994,,,0,0.0,1.0,1080000,2,2,90000,86.585,1039.4
bedding,2024_05_07_F1_F3,C1_sigma3,0.999998,0.999998,,,0,0.0,1.0,1080000,2,2,90000,88.86,1012.8
bedding,2024_05_07_F1_F3,C1_sigma5,0.999998,0.999998,,,0,0.0,1.0,1080000,2,2,90000,86.457,1041.0
bedding,2024_05_07_F1_F3,C2_drop0.1,0.999988,0.999991,,,0,0.0,0.999994,972200,2,2,90000,82.19,1095.0
bedding,2024_05_07_F1_F3,C2_drop0.25,0.999452,0.999972,,,2,0.247,0.998962,809208,2,2,90000,75.755,1188.0
bedding,2024_05_07_F1_F3,C2_drop0.5,0.577655,0.586909,,,28,5.181,0.968956,540466,2,2,90000,66.24,1358.3
bedding,2024_05_07_F1_F3,C2b_nodedrop0.25,0.999998,0.999998,,,0,0.0,1.0,1080000,2,2,90000,81.824,1099.9
bedding,2024_05_07_F1_F3,C2b_nodedrop0.5,0.999969,0.999969,,,2,0.185,1.0,1080000,2,2,90000,68.628,1311.4
bedding,2024_05_07_F1_F3,C3_occl0.25,0.90654,0.906602,,,14,1.36,0.999862,1029546,2,2,90000,85.947,1047.2
bedding,2024_05_07_F1_F3,C3_occl0.5,0.506645,0.507451,,,26,2.656,0.996827,978977,2,2,90000,79.664,1129.7
bedding,2024_05_07_F1_F3,C4_com_sigma0,0.999994,0.999994,,,0,0.0,1.0,1080000,2,2,90000,23.001,3912.9
bedding,2024_05_07_F1_F3,C4_com_sigma3,0.999944,0.999944,,,0,0.0,1.0,1080000,2,2,90000,22.325,4031.4
bedding,2024_05_07_F1_F3,C4u_comused_sigma0,0.999994,0.999994,0.999994,0.999967,0,0.0,1.0,1080000,2,2,90000,18.233,4936.1
bedding,2024_05_07_F1_F3,C4u_comused_sigma3,0.999941,0.999941,0.999941,0.999644,0,0.0,1.0,1080000,2,2,90000,18.829,4779.9
bedding,2024_05_07_F1_F3,C6_handlabels,0.51952,0.524242,0.878788,0.666667,22,6547.619,0.982143,336,2,2,39501,0.134,335.8
bedding,2024_05_07_F1_F3,C7_cams2,1.0,1.0,1.0,1.0,0,0.0,1.0,360000,2,2,90000,42.911,2097.4
bedding,2024_05_07_F1_F3,C7_cams3,1.0,1.0,1.0,1.0,0,0.0,1.0,540000,2,2,90000,54.319,1656.9
bedding,2024_05_07_F1_F3,C7_cams4,1.0,1.0,1.0,1.0,0,0.0,1.0,720000,2,2,90000,64.239,1401.0
bedding,2024_05_07_F1_F3,C7_cams5,1.0,1.0,1.0,1.0,0,0.0,1.0,900000,2,2,90000,70.864,1270.0
bedding,2024_05_07_F1_F3,C7b_cams2_sigma10,0.999989,0.999989,0.999989,0.999978,2,0.556,1.0,360000,2,2,90000,42.024,2141.6
bedding,2024_05_07_F1_F3,C7b_cams3_sigma10,1.0,1.0,1.0,1.0,0,0.0,1.0,540000,2,2,90000,57.763,1558.1
bedding,2024_05_07_F1_F3,C7b_cams4_sigma10,0.999997,0.999997,0.999997,0.999989,0,0.0,1.0,720000,2,2,90000,64.399,1397.5
bedding,2024_05_07_F1_F3,C7b_cams5_sigma10,0.999998,0.999998,0.999998,0.999989,0,0.0,1.0,900000,2,2,90000,72.22,1246.2
bedding,2024_05_07_F1_F3,C7c_cams2_sigma0,1.0,1.0,1.0,1.0,0,0.0,1.0,360000,2,2,90000,47.395,1898.9
bedding,2024_05_07_F1_F3,C7c_cams3_sigma0,1.0,1.0,1.0,1.0,0,0.0,1.0,540000,2,2,90000,64.287,1400.0
bedding,2024_05_07_F1_F3,C7c_cams4_sigma0,1.0,1.0,1.0,1.0,0,0.0,1.0,720000,2,2,90000,75.487,1192.3
bedding,2024_05_07_F1_F3,C7c_cams5_sigma0,1.0,1.0,1.0,1.0,0,0.0,1.0,900000,2,2,90000,85.099,1057.6
bedding,2024_05_07_F1_F3,C7d_cams2_drop25,0.507352,0.592134,0.999243,0.998306,124,46.007,0.749504,269525,2,2,90000,40.631,2205.6
bedding,2024_05_07_F1_F3,C7d_cams3_drop25,0.562216,0.580929,0.999881,0.99959,30,7.408,0.937588,404954,2,2,90000,55.322,1626.5
bedding,2024_05_07_F1_F3,C7d_cams4_drop25,0.902417,0.909553,0.999938,0.999766,16,2.962,0.984429,540229,2,2,90000,69.066,1303.1
bedding,2024_05_07_F1_F3,C7d_cams5_drop25,0.907613,0.909379,0.999963,0.999811,6,0.89,0.996122,674348,2,2,90000,72.472,1241.9
bedding,2024_05_07_F1_F3,C7d_cams6_drop25,0.909245,0.909678,0.999958,0.9997,4,0.494,0.999047,810246,2,2,90000,75.368,1194.1
bedding,2024_05_07_F1_F3,C7e_cams2_s3drop25,0.498892,0.581436,0.999961,0.99989,12,4.442,0.751368,270134,2,2,90000,43.885,2042.8
bedding,2024_05_07_F1_F3,C7e_cams3_s3drop25,0.927159,0.958231,0.999905,0.999681,21,5.186,0.937184,404928,2,2,90000,62.976,1428.9
bedding,2024_05_07_F1_F3,C7e_cams4_s3drop25,0.902044,0.909174,0.999962,0.999822,12,2.223,0.984438,539912,2,2,90000,67.033,1342.6
bedding,2024_05_07_F1_F3,C7e_cams5_s3drop25,0.998009,0.999972,0.999973,0.999833,3,0.444,0.996081,675228,2,2,90000,75.657,1189.6
bedding,2024_05_07_F1_F3,C7f_cams2_s3drop10,0.861279,0.909346,0.999979,0.999942,6,1.852,0.89959,324041,2,2,90000,45.812,1964.4
bedding,2024_05_07_F1_F3,C7f_cams3_s3drop10,0.994942,0.999996,0.999996,0.999978,0,0.0,0.989943,486032,2,2,90000,60.98,1475.9
bedding,2024_05_07_F1_F3,C7f_cams4_s3drop10,0.999484,0.999994,0.999994,0.999956,0,0.0,0.99898,648061,2,2,90000,68.63,1311.4
bedding,2024_05_07_F1_F3,C7f_cams5_s3drop10,0.909372,0.909416,0.99999,0.999933,2,0.247,0.999902,809748,2,2,90000,76.63,1174.5
bedding,2024_05_07_F1_F3,C8_drop50_sigma0,0.655348,0.665809,0.999853,0.99946,31,5.737,0.969063,540385,2,2,90000,69.554,1293.6
bedding,2024_05_07_F5_F3,C1_sigma0,1.0,1.0,,,0,0.0,1.0,1080000,2,2,90000,84.805,1061.3
bedding,2024_05_07_F5_F3,C1_sigma1,1.0,1.0,,,0,0.0,1.0,1080000,2,2,90000,86.283,1043.1
bedding,2024_05_07_F5_F3,C1_sigma10,0.847965,0.847965,,,2,0.185,1.0,1080000,2,2,90000,80.785,1114.1
bedding,2024_05_07_F5_F3,C1_sigma2,1.0,1.0,,,0,0.0,1.0,1080000,2,2,90000,83.292,1080.5
bedding,2024_05_07_F5_F3,C1_sigma20,0.999659,0.999659,,,20,1.852,1.0,1080000,2,2,90000,84.824,1061.0
bedding,2024_05_07_F5_F3,C1_sigma3,1.0,1.0,,,0,0.0,1.0,1080000,2,2,90000,80.546,1117.4
bedding,2024_05_07_F5_F3,C1_sigma5,0.999996,0.999996,,,0,0.0,1.0,1080000,2,2,90000,80.29,1120.9
bedding,2024_05_07_F5_F3,C2_drop0.1,0.999984,0.999991,,,0,0.0,0.999986,971640,2,2,90000,75.604,1190.4
bedding,2024_05_07_F5_F3,C2_drop0.25,0.999499,0.999976,,,2,0.247,0.999046,809147,2,2,90000,74.353,1210.4
bedding,2024_05_07_F5_F3,C2_drop0.5,0.540967,0.549641,,,41,7.591,0.968929,540088,2,2,90000,59.6,1509.7
bedding,2024_05_07_F5_F3,C2b_nodedrop0.25,0.999991,0.999991,,,2,0.185,1.0,1080000,2,2,90000,80.854,1113.1
bedding,2024_05_07_F5_F3,C2b_nodedrop0.5,0.848202,0.848202,,,14,1.296,1.0,1080000,2,2,90000,71.423,1260.1
bedding,2024_05_07_F5_F3,C3_occl0.25,0.999955,0.999989,,,0,0.0,0.999933,1057877,2,2,90000,84.045,1070.9
bedding,2024_05_07_F5_F3,C3_occl0.5,0.843526,0.844099,,,36,3.474,0.998643,1036304,2,2,90000,82.041,1097.0
bedding,2024_05_07_F5_F3,C4_com_sigma0,0.999994,0.999994,,,0,0.0,1.0,1080000,2,2,90000,23.478,3833.4
bedding,2024_05_07_F5_F3,C4_com_sigma3,0.999854,0.999854,,,0,0.0,1.0,1080000,2,2,90000,22.222,4050.0
bedding,2024_05_07_F5_F3,C4u_comused_sigma0,0.999994,0.999994,0.999994,0.999967,0,0.0,1.0,1080000,2,2,90000,18.995,4738.1
bedding,2024_05_07_F5_F3,C4u_comused_sigma3,0.999872,0.999872,0.999872,0.999233,0,0.0,1.0,1080000,2,2,90000,18.99,4739.3
bedding,2024_05_07_F5_F3,C6_handlabels,0.618067,0.623003,0.86262,0.6,14,4402.516,0.984277,318,2,2,19501,0.062,564.5
bedding,2024_05_07_F5_F3,C7_cams2,1.0,1.0,1.0,1.0,0,0.0,1.0,360000,2,2,90000,42.266,2129.4
bedding,2024_05_07_F5_F3,C7_cams3,1.0,1.0,1.0,1.0,0,0.0,1.0,540000,2,2,90000,58.059,1550.1
bedding,2024_05_07_F5_F3,C7_cams4,1.0,1.0,1.0,1.0,0,0.0,1.0,720000,2,2,90000,64.626,1392.6
bedding,2024_05_07_F5_F3,C7_cams5,1.0,1.0,1.0,1.0,0,0.0,1.0,900000,2,2,90000,64.535,1394.6
bedding,2024_05_07_F5_F3,C7b_cams2_sigma10,0.850322,0.850322,0.997767,0.995533,14,3.889,1.0,360000,2,2,90000,41.466,2170.5
bedding,2024_05_07_F5_F3,C7b_cams3_sigma10,0.847996,0.847996,0.999941,0.999822,18,3.333,1.0,540000,2,2,90000,58.876,1528.6
bedding,2024_05_07_F5_F3,C7b_cams4_sigma10,0.999906,0.999906,0.999928,0.999744,6,0.833,1.0,720000,2,2,90000,64.445,1396.5
bedding,2024_05_07_F5_F3,C7b_cams5_sigma10,0.847927,0.847927,0.999942,0.999789,2,0.222,1.0,900000,2,2,90000,72.412,1242.9
bedding,2024_05_07_F5_F3,C7c_cams2_sigma0,1.0,1.0,1.0,1.0,0,0.0,1.0,360000,2,2,90000,49.255,1827.2
bedding,2024_05_07_F5_F3,C7c_cams3_sigma0,1.0,1.0,1.0,1.0,0,0.0,1.0,540000,2,2,90000,61.41,1465.6
bedding,2024_05_07_F5_F3,C7c_cams4_sigma0,1.0,1.0,1.0,1.0,0,0.0,1.0,720000,2,2,90000,74.046,1215.5
bedding,2024_05_07_F5_F3,C7c_cams5_sigma0,1.0,1.0,1.0,1.0,0,0.0,1.0,900000,2,2,90000,73.457,1225.2
bedding,2024_05_07_F5_F3,C7d_cams2_drop25,0.725142,0.846537,0.999397,0.998721,89,32.982,0.749165,269847,2,2,90000,44.394,2019.4
bedding,2024_05_07_F5_F3,C7d_cams3_drop25,0.967895,0.999953,0.999963,0.999841,12,2.961,0.937874,405256,2,2,90000,57.203,1573.0
bedding,2024_05_07_F5_F3,C7d_cams4_drop25,0.992204,0.999985,0.999985,0.999922,4,0.74,0.984558,540292,2,2,90000,62.353,1443.4
bedding,2024_05_07_F5_F3,C7d_cams5_drop25,0.998065,0.999975,0.999976,0.999867,4,0.593,0.996187,674849,2,2,90000,69.111,1302.3
bedding,2024_05_07_F5_F3,C7d_cams6_drop25,0.999498,0.999977,0.999977,0.999844,0,0.0,0.999043,810935,2,2,90000,80.952,1111.8
bedding,2024_05_07_F5_F3,C7e_cams2_s3drop25,0.472273,0.551576,0.999485,0.998914,76,28.169,0.748595,269804,2,2,90000,41.074,2183.0
bedding,2024_05_07_F5_F3,C7e_cams3_s3drop25,0.967401,0.999966,0.999971,0.999875,6,1.484,0.936922,404372,2,2,90000,56.35,1596.7
bedding,2024_05_07_F5_F3,C7e_cams4_s3drop25,0.99209,0.999964,0.999968,0.999844,12,2.221,0.984375,540404,2,2,90000,63.003,1428.5
bedding,2024_05_07_F5_F3,C7e_cams5_s3drop25,0.997973,0.999961,0.999966,0.999789,4,0.592,0.996031,675262,2,2,90000,75.403,1193.6
bedding,2024_05_07_F5_F3,C7f_cams2_s3drop10,0.947367,0.999997,0.999997,0.999988,2,0.617,0.900003,324001,2,2,90000,43.49,2069.3
bedding,2024_05_07_F5_F3,C7f_cams3_s3drop10,0.994957,0.999985,0.999985,0.999922,0,0.0,0.989992,485928,2,2,90000,62.906,1430.7
bedding,2024_05_07_F5_F3,C7f_cams4_s3drop10,0.999503,0.999998,0.999998,0.999989,0,0.0,0.999009,647977,2,2,90000,69.413,1296.6
bedding,2024_05_07_F5_F3,C7f_cams5_s3drop10,0.999941,0.999995,0.999995,0.999967,0,0.0,0.999891,810043,2,2,90000,75.12,1198.1
bedding,2024_05_07_F5_F3,C8_drop50_sigma0,0.690267,0.701376,0.999853,0.999393,31,5.74,0.968817,540067,2,2,90000,69.132,1301.6
bedding,2024_05_07_F6_F2,C1_sigma0,0.969743,0.969743,,,2,0.185,1.0,1080000,2,2,90000,81.886,1099.1
bedding,2024_05_07_F6_F2,C1_sigma1,0.969743,0.969743,,,2,0.185,1.0,1080000,2,2,90000,85.547,1052.1
bedding,2024_05_07_F6_F2,C1_sigma10,0.969737,0.969737,,,2,0.185,1.0,1080000,2,2,90000,73.16,1230.2
bedding,2024_05_07_F6_F2,C1_sigma2,0.969743,0.969743,,,2,0.185,1.0,1080000,2,2,90000,83.783,1074.2
bedding,2024_05_07_F6_F2,C1_sigma20,0.733487,0.733487,,,6,0.556,1.0,1080000,2,2,90000,86.279,1043.1
bedding,2024_05_07_F6_F2,C1_sigma3,0.969741,0.969741,,,2,0.185,1.0,1080000,2,2,90000,81.792,1100.4
bedding,2024_05_07_F6_F2,C1_sigma5,0.969743,0.969743,,,2,0.185,1.0,1080000,2,2,90000,81.351,1106.3
bedding,2024_05_07_F6_F2,C2_drop0.1,0.515269,0.515271,,,4,0.411,0.99999,972280,2,2,90000,81.125,1109.4
bedding,2024_05_07_F6_F2,C2_drop0.25,0.567971,0.568234,,,14,1.729,0.999074,809705,2,2,90000,77.405,1162.7
bedding,2024_05_07_F6_F2,C2_drop0.5,0.95379,0.969201,,,40,7.4,0.968696,540570,2,2,90000,68.062,1321.9
